stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
GSFC_minute,-0.51,29,0.45,1.16,-1.98,-0.57,0.51
TRIDENT_minute,-0.51,35,0.31,1.2,-1.31,-0.52,0.44
APLAPOLLO_minute,-0.51,13,0.38,1.68,-1.89,-0.52,0.56
JYOTHYLAB_minute,-0.52,37,0.38,1.66,-1.77,-0.47,0.6
NHPC_minute,-0.52,23,0.43,1.62,-2.37,-0.63,0.57
RITES_minute,-0.52,48,0.44,1.99,-2.42,-0.49,0.64
RATNAMANI_minute,-0.52,36,0.36,1.28,-1.55,-0.53,0.47
GODREJAGRO_minute,-0.52,35,0.4,1.45,-1.81,-0.51,0.56
INOXWIND_minute,-0.53,43,0.35,2.61,-2.15,-0.49,0.67
AMBER_minute,-0.53,22,0.23,1.64,-1.25,-0.59,0.41
JUBLPHARMA_minute,-0.54,30,0.4,1.47,-1.8,-0.49,0.55
LICHSGFIN_minute,-0.54,15,0.53,0.62,-1.84,-0.53,0.39
AWL_minute,-0.54,19,0.32,2.58,-1.98,-0.54,0.6
KSB_minute,-0.56,24,0.29,2.0,-1.59,-0.54,0.52
NYKAA_minute,-0.56,26,0.31,1.64,-1.47,-0.51,0.5
TATATECH_minute,-0.56,13,0.23,2.43,-1.55,-0.63,0.52
VBL_minute,-0.57,15,0.47,1.22,-2.4,-0.71,0.51
SBICARD_minute,-0.57,13,0.31,0.62,-1.07,-0.55,0.26
FEDERALBNK_minute,-0.58,5,0.2,0.69,-1.03,-0.68,0.17
CEATLTD_minute,-0.58,23,0.43,1.45,-2.15,-0.58,0.52
JKBANK_minute,-0.58,24,0.42,1.08,-1.74,-0.57,0.44
MUTHOOTFIN_minute,-0.59,20,0.45,0.74,-1.68,-0.59,0.36
GODIGIT_minute,-0.59,12,0.42,1.94,-2.22,-0.49,0.62
KNRCON_minute,-0.59,25,0.28,1.59,-1.41,-0.57,0.44
RTNINDIA_minute,-0.6,31,0.35,1.8,-1.93,-0.61,0.51
GRINDWELL_minute,-0.6,32,0.44,0.85,-1.7,-0.59,0.39
CHOLAHLDNG_minute,-0.6,26,0.35,1.62,-1.74,-0.58,0.49
ADANIPOWER_minute,-0.62,25,0.2,1.26,-1.2,-0.71,0.28
DIVISLAB_minute,-0.62,12,0.33,0.49,-1.07,-0.55,0.23
RAMCOCEM_minute,-0.63,20,0.5,0.9,-2.38,-0.74,0.42
PNB_minute,-0.64,11,0.45,1.65,-2.3,-0.5,0.6
MAXHEALTH_minute,-0.64,21,0.43,1.84,-2.53,-0.66,0.55
EMAMILTD_minute,-0.65,33,0.3,1.39,-1.45,-0.59,0.42
ERIS_minute,-0.66,20,0.4,0.98,-1.68,-0.62,0.39
TATACOMM_minute,-0.66,18,0.39,0.68,-1.85,-0.87,0.29
MAZDOCK_minute,-0.68,48,0.38,1.76,-2.01,-0.6,0.52
TIINDIA_minute,-0.68,27,0.41,1.91,-2.5,-0.71,0.56
GILLETTE_minute,-0.68,31,0.42,1.56,-2.13,-0.58,0.53
NAUKRI_minute,-0.69,15,0.47,0.5,-1.61,-0.62,0.27
JBMA_minute,-0.7,32,0.38,1.03,-1.61,-0.62,0.38
CCL_minute,-0.71,39,0.26,0.97,-1.31,-0.72,0.26
VARROC_minute,-0.71,25,0.32,2.09,-1.92,-0.64,0.51
POONAWALLA_minute,-0.73,27,0.33,0.96,-1.54,-0.71,0.31
JPPOWER_minute,-0.73,18,0.39,2.86,-2.8,-0.6,0.65
MAHABANK_minute,-0.74,38,0.26,1.78,-1.66,-0.75,0.38
GLAND_minute,-0.75,23,0.39,1.24,-1.92,-0.68,0.41
ENGINERSIN_minute,-0.76,41,0.39,2.05,-2.6,-0.78,0.51
SBFC_minute,-0.76,10,0.4,1.62,-2.38,-0.78,0.45
IDEA_minute,-0.76,21,0.43,2.93,-3.68,-0.85,0.65
TITAN_minute,-0.78,8,0.5,0.67,-2.22,-0.78,0.3
GSPL_minute,-0.8,16,0.25,1.26,-1.56,-0.86,0.29
TORNTPOWER_minute,-0.82,40,0.38,1.64,-2.24,-0.78,0.44
PRESTIGE_minute,-0.82,17,0.47,1.74,-2.86,-0.7,0.54
RAJESHEXPO_minute,-0.83,27,0.37,1.03,-2.02,-0.89,0.32
CARBORUNIV_minute,-0.84,23,0.43,0.72,-1.92,-0.77,0.29
GMDCLTD_minute,-0.85,44,0.34,1.51,-1.96,-0.78,0.4
HINDUNILVR_minute,-0.86,11,0.09,1.47,-1.05,-0.83,0.14
CUB_minute,-0.87,15,0.33,0.88,-1.72,-0.85,0.26
RECLTD_minute,-0.88,11,0.18,2.38,-1.56,-0.84,0.38
TANLA_minute,-0.89,36,0.31,1.66,-1.89,-0.81,0.39
PNCINFRA_minute,-0.9,28,0.39,2.19,-2.74,-0.8,0.52
EXIDEIND_minute,-0.9,14,0.29,1.5,-2.05,-1.04,0.29
UCOBANK_minute,-0.91,37,0.35,1.33,-1.95,-0.8,0.38
CLEAN_minute,-0.92,14,0.36,0.94,-1.89,-0.88,0.28
INOXINDIA_minute,-0.92,22,0.27,1.5,-1.76,-0.87,0.32
VTL_minute,-0.92,28,0.29,1.73,-1.94,-0.9,0.36
BDL_minute,-0.93,28,0.32,1.29,-2.21,-1.09,0.29
HAL_minute,-0.95,7,0.29,0.91,-1.62,-0.9,0.23
SOBHA_minute,-0.95,39,0.33,1.94,-2.34,-0.91,0.41
SAMMAANCAP_minute,-0.96,22,0.45,1.5,-3.06,-0.99,0.41
CHENNPETRO_minute,-0.97,41,0.39,1.57,-2.45,-0.88,0.41
RHIM_minute,-1.0,15,0.27,1.41,-1.93,-1.04,0.27
ATGL_minute,-1.02,30,0.33,0.68,-2.11,-1.18,0.17
INDIAMART_minute,-1.02,17,0.41,1.39,-2.48,-0.89,0.39
JUBLINGREA_minute,-1.03,30,0.27,2.14,-2.07,-0.95,0.37
JKLAKSHMI_minute,-1.04,14,0.14,1.46,-1.45,-1.04,0.17
RAYMOND_minute,-1.04,45,0.4,2.49,-2.84,-0.71,0.61
SWSOLAR_minute,-1.05,15,0.27,2.61,-2.52,-1.15,0.38
EASEMYTRIP_minute,-1.08,22,0.23,0.92,-1.68,-1.09,0.16
AJANTPHARM_minute,-1.09,27,0.33,0.63,-1.74,-0.95,0.18
PHOENIXLTD_minute,-1.11,10,0.3,4.37,-3.34,-1.02,0.56
IDFCFIRSTB_minute,-1.16,7,0.57,0.58,-3.26,-1.06,0.24
MEDANTA_minute,-1.17,16,0.06,6.0,-1.65,-1.17,0.24
HONASA_minute,-1.17,35,0.37,2.24,-3.4,-1.3,0.41
IRB_minute,-1.18,32,0.34,1.02,-2.29,-1.15,0.25
PFC_minute,-1.23,6,0.33,0.71,-2.01,-1.11,0.18
AUBANK_minute,-1.24,8,0.12,1.86,-1.7,-1.25,0.16
ANANDRATHI_minute,-1.3,25,0.2,1.18,-1.86,-1.25,0.16
HDFCLIFE_minute,-1.35,2,0.0,0.0,-1.31,-1.31,0.0
ADANIGREEN_minute,-1.46,26,0.31,1.83,-3.32,-1.73,0.26
NMDC_minute,-1.8,8,0.38,1.36,-3.37,-1.59,0.24
TATAMOTORS_minute,-1.86,8,0.25,0.33,-2.39,-1.71,0.05
SWANENERGY_minute,-1.87,17,0.24,1.89,-2.76,-1.67,0.21
