stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
LODHA_minute,0.01,74,0.47,2.14,-1.97,-0.02,1.0
ASHOKLEY_minute,0.01,31,0.55,1.14,-1.27,0.05,1.09
IRCON_minute,0.01,100,0.42,2.29,-1.53,0.07,1.1
LTF_minute,0.01,45,0.42,1.86,-1.28,0.04,1.06
ALKYLAMINE_minute,0.01,44,0.41,1.39,-0.97,-0.01,1.03
GLAXO_minute,0.01,47,0.49,1.83,-1.63,0.06,1.07
AVANTIFEED_minute,0.01,70,0.43,2.43,-1.86,-0.02,1.01
TATAPOWER_minute,0.01,57,0.54,1.14,-1.27,0.04,1.06
BIRLACORPN_minute,-0.0,38,0.42,1.32,-0.95,0.0,1.01
THERMAX_minute,0.0,70,0.49,1.46,-1.32,0.03,1.08
PVRINOX_minute,0.0,43,0.53,1.05,-1.17,0.02,1.03
MANKIND_minute,0.0,49,0.35,2.0,-1.01,0.03,1.05
UJJIVANSFB_minute,-0.0,47,0.53,1.13,-1.17,0.05,1.1
NAVINFLUOR_minute,-0.0,34,0.71,0.64,-1.42,0.03,1.08
ZEEL_minute,-0.01,73,0.49,2.09,-1.88,0.08,1.08
BALAMINES_minute,-0.01,42,0.31,3.08,-1.33,0.04,1.04
JSWENERGY_minute,-0.01,65,0.48,1.85,-1.66,0.01,1.04
SKFINDIA_minute,-0.02,39,0.49,1.39,-1.33,-0.0,0.99
UNOMINDA_minute,-0.02,60,0.38,2.53,-1.49,0.05,1.05
BHARATFORG_minute,-0.02,36,0.5,1.75,-2.02,-0.13,0.92
TATAELXSI_minute,-0.02,57,0.4,1.53,-1.06,-0.01,1.01
KNRCON_minute,-0.02,62,0.45,1.77,-1.46,-0.0,1.0
MANAPPURAM_minute,-0.02,50,0.5,1.63,-1.65,-0.01,0.99
APLLTD_minute,-0.03,66,0.5,1.71,-1.66,0.03,1.06
HINDZINC_minute,-0.03,53,0.36,2.18,-1.33,-0.07,0.95
DALBHARAT_minute,-0.03,28,0.46,1.11,-0.99,-0.01,0.97
GODREJCP_minute,-0.03,43,0.42,1.31,-1.02,-0.05,0.96
CLEAN_minute,-0.04,30,0.5,1.53,-1.62,-0.04,0.95
SUNPHARMA_minute,-0.04,29,0.52,1.13,-1.37,-0.07,0.96
RVNL_minute,-0.04,107,0.43,1.85,-1.64,-0.14,0.88
ERIS_minute,-0.04,46,0.48,1.47,-1.33,0.01,1.01
BOSCHLTD_minute,-0.04,61,0.49,1.11,-1.18,-0.05,0.94
CHOLAHLDNG_minute,-0.04,45,0.44,1.55,-1.38,-0.08,0.9
EIDPARRY_minute,-0.04,60,0.45,1.82,-1.41,0.04,1.06
IDEA_minute,-0.05,60,0.43,2.15,-1.78,-0.08,0.95
CDSL_minute,-0.05,90,0.42,2.01,-1.58,-0.06,0.95
LTIM_minute,-0.05,29,0.45,1.25,-1.09,-0.04,0.93
IFCI_minute,-0.05,73,0.36,3.21,-1.61,0.11,1.13
MARUTI_minute,-0.05,23,0.35,1.02,-0.72,-0.12,0.81
FINEORG_minute,-0.05,54,0.37,2.25,-1.37,-0.03,0.97
SUPREMEIND_minute,-0.05,45,0.53,1.28,-1.63,-0.08,0.94
PNB_minute,-0.05,43,0.53,1.61,-1.94,-0.04,0.95
NMDC_minute,-0.06,45,0.47,2.03,-2.0,-0.12,0.93
ASTRAL_minute,-0.06,30,0.47,1.24,-1.15,-0.04,0.94
MPHASIS_minute,-0.06,34,0.59,0.87,-1.38,-0.06,0.9
EASEMYTRIP_minute,-0.06,44,0.43,1.85,-1.56,-0.09,0.9
OLECTRA_minute,-0.06,93,0.44,1.91,-1.53,-0.02,1.0
SCHAEFFLER_minute,-0.06,34,0.41,1.97,-1.51,-0.08,0.96
HOMEFIRST_minute,-0.06,55,0.47,1.85,-1.72,-0.03,0.96
JUSTDIAL_minute,-0.07,53,0.47,1.87,-1.75,-0.04,0.95
MRF_minute,-0.07,41,0.44,0.67,-0.7,-0.1,0.82
KFINTECH_minute,-0.07,50,0.52,1.66,-2.05,-0.12,0.92
TCS_minute,-0.07,30,0.5,0.79,-0.92,-0.06,0.86
SWSOLAR_minute,-0.07,37,0.41,2.33,-1.94,-0.21,0.82
MMFIN_minute,-0.08,43,0.49,1.49,-1.55,-0.07,0.91
POLICYBZR_minute,-0.08,48,0.38,2.47,-1.74,-0.16,0.85
MAXHEALTH_minute,-0.08,58,0.36,2.31,-1.44,-0.08,0.91
IRFC_minute,-0.08,90,0.37,2.34,-1.52,-0.1,0.92
GNFC_minute,-0.08,41,0.51,1.23,-1.44,-0.07,0.9
WESTLIFE_minute,-0.08,60,0.47,1.65,-1.55,-0.06,0.93
ROUTE_minute,-0.08,51,0.43,1.4,-1.14,-0.04,0.97
GPPL_minute,-0.08,84,0.46,1.76,-1.66,-0.07,0.94
ADANIPORTS_minute,-0.08,37,0.43,1.05,-0.98,-0.1,0.86
BRIGADE_minute,-0.08,49,0.43,2.07,-1.79,-0.14,0.9
VBL_minute,-0.08,55,0.45,1.39,-1.3,-0.08,0.92
INDIGO_minute,-0.08,35,0.43,1.41,-1.28,-0.13,0.87
NCC_minute,-0.08,84,0.39,2.34,-1.54,-0.02,0.98
RECLTD_minute,-0.09,38,0.45,1.88,-1.56,-0.02,1.02
RKFORGE_minute,-0.09,46,0.46,1.44,-1.39,-0.1,0.87
MAHABANK_minute,-0.09,64,0.42,1.98,-1.63,-0.11,0.88
JUBLPHARMA_minute,-0.09,55,0.42,2.06,-1.5,-0.01,0.99
JSWINFRA_minute,-0.1,54,0.46,1.66,-1.63,-0.1,0.88
BAYERCROP_minute,-0.1,33,0.36,2.46,-1.51,-0.07,0.93
TATATECH_minute,-0.1,41,0.37,1.93,-1.28,-0.1,0.91
BAJAJHLDNG_minute,-0.1,60,0.52,1.18,-1.44,-0.09,0.88
KEC_minute,-0.1,71,0.49,1.37,-1.52,-0.09,0.88
ALOKINDS_minute,-0.11,48,0.4,1.92,-1.33,-0.05,0.94
KPIL_minute,-0.11,52,0.48,1.92,-1.88,-0.05,0.99
ITI_minute,-0.11,76,0.45,2.23,-1.87,-0.04,0.96
SONACOMS_minute,-0.11,63,0.46,1.61,-1.56,-0.1,0.88
ENDURANCE_minute,-0.11,37,0.46,1.42,-1.41,-0.11,0.86
HCLTECH_minute,-0.11,39,0.38,1.39,-1.01,-0.08,0.9
HDFCAMC_minute,-0.11,32,0.47,1.56,-1.52,-0.08,0.9
KPITTECH_minute,-0.12,75,0.44,1.3,-1.28,-0.15,0.81
RAILTEL_minute,-0.12,108,0.38,2.54,-1.77,-0.13,0.89
IGL_minute,-0.12,54,0.43,1.89,-1.68,-0.16,0.89
RADICO_minute,-0.12,42,0.43,1.89,-1.64,-0.13,0.86
RAMCOCEM_minute,-0.13,36,0.56,1.08,-1.72,-0.16,0.84
BRITANNIA_minute,-0.13,35,0.46,0.83,-0.96,-0.14,0.72
CESC_minute,-0.13,64,0.42,1.75,-1.45,-0.1,0.88
HUDCO_minute,-0.13,76,0.41,2.52,-1.91,-0.11,0.91
PHOENIXLTD_minute,-0.13,66,0.42,2.35,-1.93,-0.11,0.9
MANYAVAR_minute,-0.14,44,0.45,1.37,-1.45,-0.17,0.78
BAJAJFINSV_minute,-0.14,29,0.48,1.04,-1.19,-0.12,0.81
INOXWIND_minute,-0.14,76,0.38,2.32,-1.69,-0.16,0.89
MUTHOOTFIN_minute,-0.14,41,0.49,1.07,-1.29,-0.14,0.79
JUBLINGREA_minute,-0.14,46,0.41,2.02,-1.61,-0.11,0.88
BEML_minute,-0.14,90,0.43,1.99,-1.69,-0.1,0.9
TRIVENI_minute,-0.14,77,0.44,1.76,-1.62,-0.12,0.86
LICHSGFIN_minute,-0.15,38,0.5,0.91,-1.17,-0.13,0.78
POLYCAB_minute,-0.15,45,0.4,1.6,-1.26,-0.12,0.85
NETWEB_minute,-0.15,50,0.4,2.41,-1.85,-0.15,0.87
BERGEPAINT_minute,-0.15,49,0.47,1.44,-1.54,-0.14,0.83
WIPRO_minute,-0.15,43,0.42,1.15,-1.1,-0.16,0.78
RENUKA_minute,-0.16,77,0.44,2.08,-1.87,-0.13,0.9
CHALET_minute,-0.16,55,0.38,2.28,-1.63,-0.14,0.86
EXIDEIND_minute,-0.16,51,0.43,1.42,-1.45,-0.21,0.74
NHPC_minute,-0.16,56,0.39,1.68,-1.38,-0.18,0.81
LICI_minute,-0.17,69,0.43,1.56,-1.5,-0.17,0.84
SHYAMMETL_minute,-0.17,48,0.46,2.02,-2.06,-0.19,0.86
LLOYDSME_minute,-0.17,50,0.38,2.25,-1.53,-0.1,0.93
DEVYANI_minute,-0.17,46,0.43,1.54,-1.44,-0.15,0.82
TATACHEM_minute,-0.17,35,0.51,1.43,-1.79,-0.14,0.84
TATASTEEL_minute,-0.17,43,0.4,1.43,-1.25,-0.19,0.78
ANGELONE_minute,-0.17,68,0.47,2.01,-2.06,-0.15,0.87
GUJGASLTD_minute,-0.17,54,0.41,1.57,-1.34,-0.16,0.8
TEJASNET_minute,-0.17,62,0.29,3.26,-1.46,-0.09,0.92
FINPIPE_minute,-0.18,52,0.4,1.9,-1.49,-0.12,0.86
METROPOLIS_minute,-0.18,61,0.46,1.39,-1.61,-0.23,0.76
SIGNATURE_minute,-0.18,22,0.36,1.38,-1.05,-0.17,0.75
CEATLTD_minute,-0.18,55,0.44,1.69,-1.6,-0.17,0.84
IRCTC_minute,-0.19,45,0.38,1.54,-1.24,-0.19,0.75
COLPAL_minute,-0.19,61,0.43,1.04,-1.17,-0.23,0.68
CASTROLIND_minute,-0.19,72,0.38,2.58,-1.79,-0.15,0.9
EIHOTEL_minute,-0.19,63,0.41,2.14,-1.78,-0.16,0.87
TVSSCS_minute,-0.19,50,0.4,1.95,-1.61,-0.19,0.81
CONCOR_minute,-0.19,26,0.46,1.82,-1.9,-0.18,0.82
HINDALCO_minute,-0.19,45,0.44,1.37,-1.52,-0.24,0.78
ZFCVINDIA_minute,-0.2,41,0.46,1.63,-1.76,-0.19,0.8
REDINGTON_minute,-0.2,60,0.33,2.37,-1.45,-0.18,0.82
CYIENT_minute,-0.2,50,0.44,1.69,-1.72,-0.22,0.8
PGHH_minute,-0.2,41,0.34,1.1,-0.94,-0.24,0.66
UCOBANK_minute,-0.2,75,0.4,1.73,-1.5,-0.21,0.8
ASAHIINDIA_minute,-0.21,61,0.44,1.45,-1.4,-0.14,0.82
IIFL_minute,-0.21,66,0.36,2.91,-1.96,-0.19,0.85
TATACOMM_minute,-0.22,37,0.38,1.01,-1.08,-0.29,0.62
CANFINHOME_minute,-0.22,38,0.53,1.22,-1.74,-0.18,0.78
JSL_minute,-0.22,39,0.36,1.57,-1.27,-0.25,0.72
BHARTIARTL_minute,-0.22,27,0.48,0.58,-0.88,-0.17,0.62
JBCHEPHARM_minute,-0.22,36,0.42,0.97,-1.08,-0.22,0.64
CELLO_minute,-0.22,50,0.44,1.45,-1.49,-0.2,0.76
RITES_minute,-0.22,86,0.42,2.08,-1.86,-0.21,0.81
MSUMI_minute,-0.23,35,0.34,1.82,-1.35,-0.26,0.73
PATANJALI_minute,-0.23,34,0.47,1.09,-1.44,-0.25,0.67
GSFC_minute,-0.23,62,0.44,1.69,-1.79,-0.27,0.77
CRAFTSMAN_minute,-0.23,45,0.51,1.12,-1.57,-0.19,0.75
LINDEINDIA_minute,-0.23,59,0.42,1.84,-1.68,-0.19,0.8
KAJARIACER_minute,-0.23,32,0.34,2.26,-1.61,-0.28,0.77
RBLBANK_minute,-0.24,52,0.35,2.32,-1.72,-0.32,0.72
ELECON_minute,-0.24,50,0.42,1.8,-1.82,-0.3,0.74
LTTS_minute,-0.24,39,0.49,0.85,-1.28,-0.24,0.63
ASIANPAINT_minute,-0.24,25,0.44,0.86,-1.11,-0.24,0.61
OFSS_minute,-0.24,45,0.38,2.09,-1.54,-0.17,0.83
KANSAINER_minute,-0.25,25,0.44,1.15,-1.37,-0.26,0.66
BALKRISIND_minute,-0.25,31,0.45,1.07,-1.28,-0.22,0.69
HINDUNILVR_minute,-0.25,34,0.41,0.91,-1.06,-0.25,0.6
SUNTV_minute,-0.25,52,0.4,1.36,-1.36,-0.26,0.7
INDIACEM_minute,-0.25,47,0.34,1.95,-1.44,-0.28,0.72
CUB_minute,-0.25,33,0.39,1.21,-1.23,-0.27,0.68
DELHIVERY_minute,-0.26,46,0.3,1.99,-1.25,-0.27,0.72
CIEINDIA_minute,-0.26,56,0.38,1.3,-1.15,-0.23,0.68
UBL_minute,-0.26,41,0.41,1.17,-1.29,-0.27,0.67
RAINBOW_minute,-0.26,53,0.36,1.66,-1.25,-0.21,0.74
IOC_minute,-0.26,45,0.47,1.28,-1.55,-0.23,0.72
RAJESHEXPO_minute,-0.26,53,0.45,1.29,-1.51,-0.24,0.73
NETWORK18_minute,-0.26,51,0.39,2.59,-1.91,-0.14,0.88
SAREGAMA_minute,-0.27,62,0.44,1.75,-1.76,-0.23,0.77
KOTAKBANK_minute,-0.27,21,0.43,0.64,-0.95,-0.27,0.51
GPIL_minute,-0.27,52,0.42,1.61,-1.67,-0.28,0.73
BIKAJI_minute,-0.27,42,0.5,1.46,-1.88,-0.21,0.78
VIPIND_minute,-0.27,52,0.44,1.33,-1.47,-0.23,0.72
GESHIP_minute,-0.27,71,0.42,1.53,-1.6,-0.28,0.7
COFORGE_minute,-0.27,26,0.38,1.17,-1.11,-0.23,0.66
DIVISLAB_minute,-0.28,31,0.32,1.13,-0.95,-0.28,0.56
SOLARINDS_minute,-0.28,76,0.45,1.82,-1.88,-0.23,0.8
JKCEMENT_minute,-0.28,46,0.35,1.43,-1.2,-0.28,0.66
VARROC_minute,-0.28,44,0.39,2.52,-1.92,-0.21,0.83
SUNDARMFIN_minute,-0.28,50,0.28,2.77,-1.45,-0.27,0.76
APOLLOTYRE_minute,-0.28,46,0.43,1.33,-1.58,-0.31,0.67
TRIDENT_minute,-0.29,62,0.44,1.28,-1.45,-0.26,0.7
