stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
MASTEK_minute,0.23,22,0.27,3.76,-1.0,0.3,1.41
CELLO_minute,0.22,35,0.51,1.41,-1.02,0.23,1.47
KEC_minute,0.22,39,0.49,1.28,-0.85,0.19,1.43
ICICIBANK_minute,0.22,8,0.5,1.63,-1.09,0.27,1.5
INDUSINDBK_minute,0.22,2,0.5,0.38,0.0,0.19,inf
CRISIL_minute,0.22,25,0.48,1.55,-1.03,0.21,1.51
SHRIRAMFIN_minute,0.22,9,0.44,1.46,-0.74,0.24,1.57
LTF_minute,0.21,17,0.53,1.11,-0.7,0.26,1.8
SIEMENS_minute,0.21,12,0.42,1.95,-0.99,0.23,1.64
GLAXO_minute,0.21,19,0.37,2.27,-0.96,0.23,1.5
MPHASIS_minute,0.21,14,0.57,1.03,-0.9,0.2,1.53
VBL_minute,0.21,15,0.4,1.02,-0.37,0.19,2.09
BHARTIARTL_minute,0.21,6,0.5,0.77,-0.29,0.24,2.69
BLUEDART_minute,0.2,28,0.5,1.43,-1.05,0.19,1.37
CROMPTON_minute,0.2,15,0.67,0.71,-0.91,0.17,1.56
SYNGENE_minute,0.2,18,0.61,1.17,-1.46,0.14,1.46
EIDPARRY_minute,0.19,31,0.42,1.78,-0.83,0.26,1.55
CHALET_minute,0.18,34,0.38,2.01,-0.86,0.24,1.45
NUVAMA_minute,0.18,18,0.56,1.03,-0.89,0.17,1.64
ROUTE_minute,0.18,32,0.5,1.22,-0.77,0.23,1.59
HEG_minute,0.18,31,0.45,1.66,-0.9,0.26,1.52
INFY_minute,0.18,9,0.44,0.9,-0.45,0.15,2.0
MFSL_minute,0.17,11,0.36,1.81,-0.79,0.15,1.3
NLCINDIA_minute,0.17,43,0.3,2.5,-0.87,0.15,1.33
EICHERMOT_minute,0.17,6,0.67,0.74,-1.28,0.07,1.17
GICRE_minute,0.16,42,0.62,0.82,-0.8,0.21,1.68
BIOCON_minute,0.16,20,0.5,1.07,-0.68,0.19,1.57
BAJAJFINSV_minute,0.16,9,0.67,0.87,-1.13,0.21,1.55
HINDCOPPER_minute,0.15,26,0.5,1.34,-1.15,0.1,1.17
RRKABEL_minute,0.15,21,0.52,0.94,-0.75,0.13,1.37
AMBUJACEM_minute,0.15,16,0.56,0.77,-0.57,0.18,1.74
HINDPETRO_minute,0.15,8,0.62,0.7,-0.89,0.1,1.31
APOLLOHOSP_minute,0.15,11,0.55,0.79,-0.69,0.12,1.72
ANGELONE_minute,0.14,24,0.58,0.98,-0.92,0.19,1.5
TANLA_minute,0.14,36,0.39,1.82,-0.88,0.17,1.32
ADANIPORTS_minute,0.14,13,0.31,1.3,-0.43,0.1,1.5
IFCI_minute,0.14,35,0.49,1.65,-1.2,0.19,1.3
MCX_minute,0.14,18,0.5,1.75,-1.18,0.29,1.49
GLENMARK_minute,0.14,23,0.48,0.92,-0.65,0.1,1.31
AMBER_minute,0.13,22,0.55,0.85,-0.71,0.14,1.6
JSWENERGY_minute,0.12,27,0.44,1.39,-0.94,0.1,1.27
BHARTIHEXA_minute,0.12,15,0.33,2.43,-0.81,0.27,1.5
KFINTECH_minute,0.12,23,0.48,1.18,-0.81,0.14,1.46
RAYMOND_minute,0.12,45,0.47,1.39,-0.95,0.14,1.33
WIPRO_minute,0.12,14,0.5,1.18,-1.1,0.04,1.25
IDEA_minute,0.11,21,0.43,2.09,-1.13,0.25,1.39
CYIENT_minute,0.1,23,0.52,1.01,-0.88,0.11,1.26
HDFCBANK_minute,0.1,4,0.25,1.44,-0.41,0.05,1.17
BRITANNIA_minute,0.1,12,0.42,1.23,-0.77,0.06,1.14
METROPOLIS_minute,0.1,31,0.45,1.46,-1.07,0.07,1.2
SANOFI_minute,0.09,31,0.55,0.77,-0.77,0.08,1.21
KPRMILL_minute,0.09,29,0.31,2.76,-1.04,0.14,1.19
CENTURYPLY_minute,0.09,34,0.5,1.32,-1.14,0.09,1.15
SHREECEM_minute,0.09,22,0.59,0.52,-0.59,0.06,1.43
KIRLOSBROS_minute,0.08,26,0.46,1.23,-0.62,0.23,1.69
DIXON_minute,0.08,21,0.48,1.2,-1.03,0.03,1.05
JWL_minute,0.08,33,0.42,1.63,-1.26,-0.03,0.96
CONCOR_minute,0.08,11,0.36,1.86,-1.01,0.04,1.06
APARINDS_minute,0.08,22,0.5,1.29,-1.11,0.09,1.16
CDSL_minute,0.08,41,0.37,1.61,-0.79,0.09,1.18
ZYDUSLIFE_minute,0.08,20,0.6,0.64,-0.87,0.03,1.25
ASTRAZEN_minute,0.07,27,0.44,1.0,-0.67,0.08,1.21
DABUR_minute,0.07,7,0.57,0.81,-1.02,0.02,1.06
RELIANCE_minute,0.06,3,0.67,0.18,-0.2,0.05,1.71
ASTRAL_minute,0.06,9,0.44,1.21,-0.81,0.09,1.2
TRENT_minute,0.06,10,0.4,1.73,-1.09,0.03,1.05
TRIVENI_minute,0.06,46,0.39,1.63,-0.88,0.1,1.19
CASTROLIND_minute,0.06,36,0.39,1.77,-0.96,0.11,1.18
IREDA_minute,0.06,32,0.34,1.97,-0.91,0.08,1.13
PAYTM_minute,0.06,22,0.55,0.95,-0.91,0.1,1.25
MOTILALOFS_minute,0.05,33,0.45,1.3,-0.92,0.09,1.17
SUNPHARMA_minute,0.05,7,0.43,1.39,-1.31,-0.15,1.06
CRAFTSMAN_minute,0.04,25,0.36,1.29,-0.65,0.05,1.12
INOXWIND_minute,0.04,43,0.44,1.67,-1.12,0.11,1.23
LEMONTREE_minute,0.03,37,0.43,1.06,-0.73,0.04,1.1
RADICO_minute,0.03,17,0.53,0.89,-1.15,-0.07,0.87
GRASIM_minute,0.03,14,0.43,1.44,-1.05,0.02,1.03
JSWINFRA_minute,0.03,18,0.28,1.66,-0.64,0.0,1.0
NHPC_minute,0.03,23,0.48,1.39,-1.4,-0.07,0.99
FSL_minute,0.03,37,0.43,1.15,-0.78,0.05,1.12
INDIGO_minute,0.02,14,0.43,1.63,-1.26,-0.02,1.11
JIOFIN_minute,0.02,25,0.36,1.66,-0.91,0.01,1.02
NYKAA_minute,0.02,26,0.35,1.53,-0.79,0.02,1.03
TVSSCS_minute,0.02,23,0.39,2.13,-1.34,0.01,1.02
ZEEL_minute,0.02,37,0.43,2.14,-1.44,0.11,1.13
POLYCAB_minute,0.02,15,0.4,1.52,-1.1,-0.05,0.92
MMFIN_minute,0.01,27,0.48,1.09,-0.95,0.04,1.07
DELHIVERY_minute,0.01,22,0.36,1.23,-0.7,-0.0,1.0
MOTHERSON_minute,0.01,11,0.36,1.88,-1.08,-0.01,1.15
AUROPHARMA_minute,0.01,28,0.39,1.17,-0.71,0.03,1.06
DEVYANI_minute,0.01,21,0.48,1.11,-1.03,-0.01,0.98
MM_minute,0.0,8,0.38,0.93,-0.7,-0.09,0.79
ELGIEQUIP_minute,-0.01,37,0.41,1.34,-0.94,-0.02,0.97
MARICO_minute,-0.01,17,0.47,0.82,-0.86,-0.07,0.95
FORTIS_minute,-0.01,23,0.52,0.64,-0.82,-0.05,0.95
IDFCFIRSTB_minute,-0.01,7,0.57,0.58,-0.71,0.03,1.1
HDFCAMC_minute,-0.02,10,0.6,0.82,-1.28,-0.02,0.96
ITC_minute,-0.02,7,0.71,0.47,-1.26,-0.02,0.93
ASHOKLEY_minute,-0.02,9,0.44,1.26,-0.95,0.03,1.06
PAGEIND_minute,-0.02,18,0.5,1.06,-1.07,-0.0,0.99
GRINDWELL_minute,-0.02,32,0.38,1.0,-0.64,-0.03,0.93
LATENTVIEW_minute,-0.02,21,0.52,0.99,-1.1,-0.01,0.99
MAHABANK_minute,-0.02,38,0.26,1.75,-0.67,-0.03,0.93
GPIL_minute,-0.03,25,0.48,1.05,-0.9,0.03,1.07
REDINGTON_minute,-0.03,29,0.41,1.02,-0.8,-0.05,0.9
SUZLON_minute,-0.03,12,0.42,0.82,-0.75,-0.1,0.78
MRF_minute,-0.03,28,0.36,0.88,-0.58,-0.06,0.89
APTUS_minute,-0.03,18,0.61,0.64,-1.09,-0.03,0.92
BALRAMCHIN_minute,-0.03,23,0.43,1.27,-0.82,0.09,1.2
MANYAVAR_minute,-0.03,26,0.54,0.87,-1.17,-0.07,0.87
MMTC_minute,-0.04,34,0.5,0.83,-0.96,-0.07,0.86
LLOYDSME_minute,-0.04,27,0.37,1.44,-0.95,-0.06,0.95
INDIACEM_minute,-0.04,23,0.3,1.87,-0.86,-0.03,1.02
TATAELXSI_minute,-0.04,24,0.38,1.03,-0.65,-0.02,0.95
JUBLFOOD_minute,-0.04,13,0.31,1.25,-0.61,-0.03,0.92
UBL_minute,-0.05,27,0.41,1.11,-0.82,-0.04,0.93
SONACOMS_minute,-0.05,26,0.35,1.69,-1.0,-0.07,0.89
IDBI_minute,-0.05,42,0.38,1.2,-0.79,-0.03,0.94
DOMS_minute,-0.05,34,0.44,1.01,-0.81,-0.0,0.99
UNITDSPR_minute,-0.05,19,0.32,1.48,-0.82,-0.09,0.84
GRSE_minute,-0.06,41,0.41,1.67,-1.06,0.07,1.11
IRFC_minute,-0.06,54,0.39,1.13,-0.86,-0.08,0.89
SWSOLAR_minute,-0.06,15,0.27,2.34,-1.01,-0.12,0.84
SKFINDIA_minute,-0.06,28,0.5,0.97,-1.04,-0.04,0.93
VIJAYA_minute,-0.06,35,0.43,0.81,-0.74,-0.07,0.87
LTTS_minute,-0.06,20,0.7,0.5,-1.35,-0.06,0.86
MANAPPURAM_minute,-0.06,24,0.54,0.99,-1.24,-0.03,0.95
IPCALAB_minute,-0.06,23,0.35,1.94,-1.18,-0.09,0.94
ALKYLAMINE_minute,-0.07,19,0.37,1.17,-0.82,-0.09,0.83
PPLPHARMA_minute,-0.07,31,0.32,1.39,-0.56,0.06,1.17
KNRCON_minute,-0.07,25,0.48,0.61,-0.69,-0.07,0.81
NCC_minute,-0.07,46,0.33,1.2,-0.75,-0.11,0.78
SOLARINDS_minute,-0.08,48,0.38,1.38,-0.95,-0.08,0.9
AIAENG_minute,-0.08,15,0.4,0.85,-0.76,-0.11,0.75
SBIN_minute,-0.08,1,0.0,0.0,-0.08,-0.08,0.0
PNB_minute,-0.09,11,0.45,1.51,-1.31,-0.03,0.96
ELECON_minute,-0.09,26,0.42,0.83,-0.82,-0.12,0.79
PIDILITIND_minute,-0.09,21,0.48,0.52,-0.7,-0.12,0.75
KPITTECH_minute,-0.09,29,0.38,0.83,-0.68,-0.11,0.79
FACT_minute,-0.1,44,0.43,1.38,-1.31,-0.15,0.8
RECLTD_minute,-0.1,11,0.18,2.38,-0.61,-0.06,0.98
USHAMART_minute,-0.1,45,0.44,0.71,-0.78,-0.12,0.76
JKBANK_minute,-0.1,24,0.38,1.05,-0.77,-0.09,0.81
THERMAX_minute,-0.11,36,0.39,0.71,-0.65,-0.12,0.73
IGL_minute,-0.11,30,0.4,1.84,-1.38,-0.1,0.89
NATCOPHARM_minute,-0.11,24,0.38,1.14,-0.84,-0.1,0.81
GUJGASLTD_minute,-0.11,27,0.37,1.48,-1.12,-0.16,0.78
GESHIP_minute,-0.11,36,0.42,1.16,-0.98,-0.09,0.84
BEML_minute,-0.12,43,0.33,1.11,-0.68,-0.1,0.78
RBLBANK_minute,-0.12,20,0.25,2.41,-1.1,-0.22,0.73
JKTYRE_minute,-0.12,40,0.42,1.03,-0.99,-0.13,0.8
FINPIPE_minute,-0.12,24,0.29,1.36,-0.66,-0.07,0.85
VGUARD_minute,-0.12,37,0.41,0.84,-0.79,-0.13,0.76
RKFORGE_minute,-0.12,21,0.43,0.78,-0.75,-0.09,0.79
HSCL_minute,-0.12,16,0.38,1.4,-1.08,-0.15,0.78
TRITURBINE_minute,-0.12,34,0.44,1.47,-1.24,-0.04,0.94
JSWSTEEL_minute,-0.12,15,0.53,0.91,-1.45,-0.19,0.84
NUVOCO_minute,-0.12,21,0.33,1.21,-0.79,-0.12,0.77
BLUESTARCO_minute,-0.12,21,0.33,1.38,-0.84,-0.1,0.82
SBFC_minute,-0.12,10,0.5,0.63,-0.89,-0.13,0.71
GAIL_minute,-0.13,13,0.46,0.98,-1.1,-0.14,0.76
RAILTEL_minute,-0.13,64,0.41,1.09,-0.98,-0.14,0.76
RENUKA_minute,-0.13,42,0.29,1.62,-0.85,-0.15,0.78
AREM_minute,-0.14,23,0.43,0.67,-0.74,-0.12,0.7
DATAPATTNS_minute,-0.14,48,0.38,1.84,-1.14,-0.02,0.97
TORNTPHARM_minute,-0.14,26,0.27,1.3,-0.72,-0.18,0.66
ULTRACEMCO_minute,-0.14,9,0.44,0.44,-0.72,-0.2,0.62
ZENSARTECH_minute,-0.14,38,0.39,0.99,-0.94,-0.17,0.69
INDUSTOWER_minute,-0.14,16,0.44,1.32,-1.16,-0.08,0.88
KOTAKBANK_minute,-0.15,5,0.4,0.72,-0.76,-0.17,0.63
DMART_minute,-0.15,18,0.44,0.75,-0.92,-0.18,0.73
MINDACORP_minute,-0.15,35,0.4,1.21,-1.02,-0.13,0.79
JPPOWER_minute,-0.15,18,0.39,1.57,-1.16,-0.1,0.86
CREDITACC_minute,-0.15,26,0.42,0.68,-0.71,-0.12,0.7
CIPLA_minute,-0.16,6,0.17,3.32,-0.93,-0.22,0.72
SUNDRMFAST_minute,-0.16,22,0.32,1.23,-0.81,-0.16,0.71
BAYERCROP_minute,-0.16,16,0.38,1.69,-1.26,-0.15,0.8
HOMEFIRST_minute,-0.16,26,0.5,1.02,-1.27,-0.13,0.8
BIRLACORPN_minute,-0.16,18,0.33,0.68,-0.58,-0.16,0.58
TEJASNET_minute,-0.16,29,0.28,1.67,-0.85,-0.15,0.75
PERSISTENT_minute,-0.16,9,0.33,0.33,-0.48,-0.21,0.34
LICI_minute,-0.16,36,0.33,1.55,-1.01,-0.15,0.81
BSE_minute,-0.16,26,0.5,0.91,-1.35,-0.22,0.67
KIRLOSENG_minute,-0.17,22,0.36,1.49,-1.05,-0.13,0.81
ENGINERSIN_minute,-0.17,41,0.37,1.38,-1.14,-0.21,0.7
NIACL_minute,-0.17,42,0.43,1.49,-1.37,-0.14,0.82
HAVELLS_minute,-0.17,24,0.38,1.33,-1.11,-0.2,0.71
CHOLAFIN_minute,-0.17,17,0.29,1.16,-0.76,-0.2,0.63
GODREJPROP_minute,-0.17,13,0.54,0.85,-1.24,-0.12,0.8
RAMCOCEM_minute,-0.17,20,0.5,0.9,-1.36,-0.23,0.73
MAXHEALTH_minute,-0.17,21,0.33,1.25,-0.81,-0.12,0.77
OIL_minute,-0.18,31,0.45,0.47,-0.71,-0.18,0.58
HONAUT_minute,-0.18,24,0.38,0.93,-0.84,-0.18,0.67
UTIAMC_minute,-0.18,30,0.4,1.49,-1.26,-0.16,0.79
GODREJCP_minute,-0.18,20,0.35,1.21,-0.97,-0.21,0.73
BOSCHLTD_minute,-0.18,27,0.41,0.81,-0.92,-0.22,0.64
GRANULES_minute,-0.18,32,0.47,1.06,-1.07,-0.07,0.87
SBILIFE_minute,-0.18,6,0.33,0.72,-0.63,-0.18,0.57
TATASTEEL_minute,-0.19,8,0.25,3.41,-1.33,-0.14,0.86
SUMICHEM_minute,-0.19,23,0.39,1.0,-0.91,-0.16,0.71
CESC_minute,-0.19,27,0.41,1.3,-1.12,-0.14,0.79
HCLTECH_minute,-0.19,11,0.27,1.11,-0.7,-0.21,0.68
EASEMYTRIP_minute,-0.2,22,0.36,0.62,-0.76,-0.26,0.5
LODHA_minute,-0.2,34,0.32,1.45,-1.03,-0.23,0.7
IRB_minute,-0.2,32,0.41,1.06,-1.09,-0.22,0.7
PGHH_minute,-0.2,21,0.24,1.41,-0.8,-0.27,0.63
POLICYBZR_minute,-0.2,19,0.26,2.32,-1.06,-0.17,0.78
LINDEINDIA_minute,-0.2,28,0.5,0.61,-0.96,-0.17,0.64
JSL_minute,-0.21,19,0.42,1.07,-1.22,-0.26,0.7
JYOTHYLAB_minute,-0.21,37,0.38,0.88,-0.84,-0.19,0.67
IRCON_minute,-0.21,46,0.33,1.48,-0.93,-0.15,0.79
PNBHOUSING_minute,-0.21,34,0.32,1.67,-1.03,-0.16,0.78
CONCORDBIO_minute,-0.21,46,0.41,1.35,-1.18,-0.13,0.81
NBCC_minute,-0.21,30,0.3,1.73,-0.95,-0.15,0.78
BAJAJHLDNG_minute,-0.21,29,0.31,1.41,-0.96,-0.23,0.66
YESBANK_minute,-0.21,28,0.43,0.93,-1.04,-0.2,0.67
ESCORTS_minute,-0.21,16,0.38,0.98,-0.81,-0.14,0.73
JMFINANCIL_minute,-0.22,54,0.48,1.04,-1.46,-0.25,0.67
JYOTICNC_minute,-0.22,27,0.44,0.64,-0.79,-0.15,0.65
RTNINDIA_minute,-0.22,31,0.39,1.41,-1.22,-0.2,0.73
TECHNOE_minute,-0.22,28,0.39,1.07,-1.05,-0.21,0.7
ICICIGI_minute,-0.22,14,0.43,0.6,-0.83,-0.22,0.54
POWERINDIA_minute,-0.22,47,0.34,1.6,-1.19,-0.24,0.69
SCI_minute,-0.23,45,0.44,1.1,-1.23,-0.19,0.72
ASAHIINDIA_minute,-0.23,34,0.35,1.03,-0.86,-0.19,0.65
SRF_minute,-0.23,9,0.56,0.21,-0.79,-0.24,0.33
DEEPAKNTR_minute,-0.23,18,0.33,0.83,-0.72,-0.2,0.58
SJVN_minute,-0.23,38,0.37,0.92,-0.89,-0.22,0.61
CERA_minute,-0.23,31,0.35,1.01,-0.86,-0.19,0.65
RAJESHEXPO_minute,-0.24,27,0.26,0.63,-0.53,-0.23,0.44
CGCL_minute,-0.24,33,0.39,0.57,-0.8,-0.26,0.49
LICHSGFIN_minute,-0.24,15,0.47,0.69,-1.04,-0.23,0.58
GSPL_minute,-0.24,16,0.31,0.6,-0.67,-0.27,0.45
GPPL_minute,-0.25,42,0.45,0.8,-1.11,-0.24,0.63
NH_minute,-0.26,22,0.36,0.72,-0.83,-0.27,0.5
COLPAL_minute,-0.26,26,0.31,0.83,-0.77,-0.28,0.48
APLAPOLLO_minute,-0.26,13,0.23,1.91,-0.86,-0.22,0.66
VIPIND_minute,-0.26,31,0.42,0.71,-0.97,-0.26,0.53
ANANTRAJ_minute,-0.27,37,0.35,1.13,-1.07,-0.3,0.57
GODIGIT_minute,-0.27,12,0.42,0.59,-0.81,-0.23,0.52
JUBLPHARMA_minute,-0.27,30,0.4,0.9,-0.97,-0.22,0.62
JBCHEPHARM_minute,-0.27,23,0.43,0.27,-0.69,-0.27,0.3
BSOFT_minute,-0.27,17,0.35,0.9,-0.98,-0.32,0.5
HEROMOTOCO_minute,-0.27,9,0.33,1.44,-1.24,-0.34,0.58
HINDZINC_minute,-0.28,25,0.24,1.61,-1.13,-0.47,0.47
TRIDENT_minute,-0.28,35,0.29,0.72,-0.71,-0.3,0.42
EIHOTEL_minute,-0.28,43,0.33,1.56,-1.12,-0.25,0.67
BATAINDIA_minute,-0.28,24,0.38,0.77,-0.9,-0.27,0.51
SAIL_minute,-0.28,18,0.39,1.55,-1.69,-0.43,0.64
TITAGARH_minute,-0.28,46,0.41,0.65,-0.9,-0.26,0.51
PRAJIND_minute,-0.28,32,0.31,1.5,-0.89,-0.14,0.77
BBTC_minute,-0.29,25,0.44,0.7,-1.09,-0.31,0.5
DALBHARAT_minute,-0.29,15,0.27,1.38,-0.85,-0.25,0.59
PFIZER_minute,-0.29,14,0.36,0.48,-0.75,-0.31,0.36
GNFC_minute,-0.29,27,0.41,0.89,-1.1,-0.29,0.56
GILLETTE_minute,-0.29,31,0.32,1.51,-1.19,-0.32,0.61
TORNTPOWER_minute,-0.29,40,0.38,1.4,-1.34,-0.31,0.65
SUPREMEIND_minute,-0.29,18,0.5,0.75,-1.44,-0.35,0.59
KANSAINER_minute,-0.29,11,0.36,0.58,-0.79,-0.29,0.42
SWANENERGY_minute,-0.3,17,0.29,1.46,-0.94,-0.23,0.65
JINDALSTEL_minute,-0.3,13,0.31,0.58,-0.73,-0.32,0.4
SPARC_minute,-0.3,23,0.17,2.26,-1.0,-0.43,0.5
RVNL_minute,-0.3,54,0.3,1.06,-0.9,-0.32,0.5
ITI_minute,-0.3,48,0.33,0.95,-0.91,-0.29,0.53
SAMMAANCAP_minute,-0.3,22,0.5,0.8,-1.45,-0.33,0.55
JBMA_minute,-0.3,32,0.38,1.29,-1.17,-0.25,0.66
AWL_minute,-0.3,19,0.26,2.11,-1.19,-0.32,0.64
WESTLIFE_minute,-0.3,42,0.36,1.01,-1.03,-0.3,0.54
TATACOMM_minute,-0.3,18,0.33,0.66,-0.94,-0.41,0.42
OBEROIRLTY_minute,-0.31,16,0.38,0.31,-0.65,-0.29,0.29
UJJIVANSFB_minute,-0.31,19,0.42,0.59,-1.1,-0.39,0.43
DEEPAKFERT_minute,-0.31,26,0.38,0.74,-1.09,-0.39,0.42
KSB_minute,-0.31,24,0.25,0.66,-0.63,-0.31,0.35
CGPOWER_minute,-0.31,15,0.4,0.79,-0.99,-0.28,0.53
METROBRAND_minute,-0.31,17,0.53,0.66,-1.59,-0.4,0.54
HUDCO_minute,-0.31,38,0.34,1.21,-1.12,-0.33,0.56
MRPL_minute,-0.31,54,0.33,1.06,-1.01,-0.32,0.52
LALPATHLAB_minute,-0.32,21,0.29,0.76,-0.78,-0.34,0.39
JINDALSAW_minute,-0.32,35,0.31,0.84,-0.84,-0.31,0.46
BANKINDIA_minute,-0.32,10,0.3,0.79,-0.77,-0.3,0.44
GRAPHITE_minute,-0.32,42,0.36,0.77,-0.95,-0.34,0.47
KARURVYSYA_minute,-0.33,22,0.32,1.08,-0.93,-0.29,0.55
NEWGEN_minute,-0.33,41,0.27,1.18,-0.88,-0.33,0.49
PETRONET_minute,-0.33,19,0.37,1.38,-1.38,-0.36,0.58
HFCL_minute,-0.33,33,0.27,2.2,-1.23,-0.3,0.7
APLLTD_minute,-0.34,36,0.39,0.69,-0.97,-0.33,0.45
WELCORP_minute,-0.34,33,0.36,1.05,-1.12,-0.33,0.54
BAJAJ-AUTO_minute,-0.34,12,0.33,0.36,-0.73,-0.36,0.29
RATNAMANI_minute,-0.34,36,0.19,1.13,-0.67,-0.32,0.4
BIKAJI_minute,-0.34,22,0.41,1.44,-1.47,-0.28,0.68
TIMKEN_minute,-0.34,26,0.46,0.55,-1.06,-0.32,0.45
ERIS_minute,-0.34,20,0.45,0.5,-1.13,-0.4,0.36
ALOKINDS_minute,-0.35,24,0.29,0.48,-0.72,-0.37,0.29
