stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
BASF_minute,0.31,54,0.52,1.57,-1.11,0.28,1.59
BANKBARODA_minute,0.31,22,0.41,1.56,-0.54,0.32,1.99
POLYMED_minute,0.29,57,0.51,1.28,-0.74,0.29,1.79
HINDPETRO_minute,0.29,33,0.52,1.26,-0.74,0.29,1.82
NBCC_minute,0.29,68,0.37,2.3,-0.82,0.33,1.66
HSCL_minute,0.28,48,0.5,1.41,-0.96,0.22,1.47
BANKINDIA_minute,0.26,36,0.5,1.24,-0.73,0.26,1.71
TVSSCS_minute,0.26,50,0.5,1.82,-1.31,0.25,1.39
BLUEDART_minute,0.26,45,0.49,1.48,-0.93,0.24,1.51
COALINDIA_minute,0.24,36,0.44,1.82,-1.04,0.24,1.48
WHIRLPOOL_minute,0.24,65,0.4,1.96,-0.88,0.26,1.53
CONCOR_minute,0.24,26,0.5,1.46,-1.02,0.22,1.43
NUVAMA_minute,0.24,42,0.43,1.51,-0.85,0.16,1.45
KAJARIACER_minute,0.23,32,0.38,1.92,-0.82,0.21,1.47
GRASIM_minute,0.22,40,0.5,1.53,-1.06,0.23,1.44
KIRLOSBROS_minute,0.22,60,0.47,1.26,-0.58,0.28,1.9
CENTURYPLY_minute,0.22,44,0.55,1.3,-1.09,0.21,1.43
NAUKRI_minute,0.22,41,0.54,1.03,-0.87,0.15,1.45
COROMANDEL_minute,0.22,44,0.5,1.18,-0.88,0.15,1.4
TATAINVEST_minute,0.22,47,0.38,1.91,-0.83,0.22,1.47
SWSOLAR_minute,0.21,37,0.41,1.95,-1.07,0.15,1.24
INOXWIND_minute,0.21,76,0.49,1.65,-1.05,0.26,1.57
CROMPTON_minute,0.21,36,0.53,0.91,-0.65,0.17,1.66
BSOFT_minute,0.21,47,0.43,1.62,-0.87,0.19,1.43
ASTERDM_minute,0.21,42,0.48,1.28,-0.8,0.19,1.45
ZYDUSLIFE_minute,0.2,50,0.58,0.85,-0.8,0.16,1.54
CGPOWER_minute,0.2,47,0.38,2.03,-0.85,0.26,1.49
NATIONALUM_minute,0.2,59,0.41,1.92,-0.92,0.23,1.43
HAL_minute,0.2,41,0.46,1.59,-0.96,0.22,1.44
ZEEL_minute,0.19,73,0.51,1.62,-1.24,0.21,1.35
DLF_minute,0.18,39,0.51,1.69,-1.41,0.18,1.26
FACT_minute,0.18,72,0.47,1.63,-1.19,0.14,1.22
KAYNES_minute,0.17,61,0.44,1.61,-0.82,0.26,1.56
PETRONET_minute,0.17,43,0.51,1.29,-1.06,0.15,1.28
IRFC_minute,0.16,90,0.44,1.55,-1.03,0.12,1.26
LAURUSLABS_minute,0.16,45,0.44,1.29,-0.7,0.18,1.46
RKFORGE_minute,0.16,46,0.5,1.12,-0.78,0.17,1.45
IEX_minute,0.15,43,0.56,1.31,-1.41,0.11,1.18
GODREJPROP_minute,0.15,51,0.43,1.49,-0.81,0.18,1.39
TRENT_minute,0.15,51,0.41,1.42,-0.78,0.13,1.32
VOLTAS_minute,0.15,44,0.5,1.5,-1.2,0.15,1.24
FEDERALBNK_minute,0.14,27,0.52,0.88,-0.7,0.12,1.36
DIXON_minute,0.14,56,0.48,1.31,-1.13,0.05,1.08
IFCI_minute,0.13,73,0.4,2.0,-0.86,0.28,1.57
OIL_minute,0.13,75,0.52,0.83,-0.61,0.14,1.56
MM_minute,0.13,39,0.49,1.05,-0.85,0.08,1.24
BEL_minute,0.13,54,0.41,1.91,-0.95,0.21,1.38
UNOMINDA_minute,0.13,60,0.37,2.04,-0.91,0.17,1.3
SJVN_minute,0.12,72,0.44,1.9,-1.36,0.09,1.14
ALKEM_minute,0.12,43,0.49,1.09,-0.8,0.12,1.36
SHRIRAMFIN_minute,0.12,27,0.37,1.57,-0.7,0.14,1.32
TATAELXSI_minute,0.12,57,0.44,1.42,-0.9,0.12,1.27
SANOFI_minute,0.12,53,0.47,1.05,-0.78,0.08,1.2
KIRLOSENG_minute,0.11,47,0.45,1.45,-0.95,0.12,1.24
HAVELLS_minute,0.11,48,0.5,1.18,-1.03,0.08,1.15
APARINDS_minute,0.11,45,0.47,1.49,-1.06,0.13,1.22
UPL_minute,0.11,49,0.59,0.89,-1.03,0.1,1.25
RAYMOND_minute,0.11,76,0.5,1.05,-0.84,0.1,1.28
MAHABANK_minute,0.11,64,0.36,1.72,-0.81,0.1,1.19
NAM-INDIA_minute,0.11,40,0.45,1.4,-0.95,0.11,1.26
BHARTIHEXA_minute,0.1,34,0.29,2.32,-0.67,0.21,1.45
MANAPPURAM_minute,0.1,50,0.5,1.21,-0.97,0.12,1.24
HONAUT_minute,0.1,36,0.5,0.96,-0.8,0.08,1.2
DABUR_minute,0.1,29,0.45,1.21,-0.78,0.11,1.26
SYNGENE_minute,0.1,44,0.59,1.01,-1.27,0.08,1.21
CAMS_minute,0.1,69,0.51,1.2,-1.08,0.08,1.18
SAPPHIRE_minute,0.09,46,0.39,1.69,-0.92,0.1,1.19
KEI_minute,0.09,43,0.42,1.19,-0.71,0.08,1.25
RAMCOCEM_minute,0.09,36,0.53,1.11,-1.07,0.08,1.23
FLUOROCHEM_minute,0.09,28,0.39,1.5,-0.83,0.09,1.17
INDHOTEL_minute,0.09,36,0.44,1.73,-1.31,0.04,1.06
ICICIBANK_minute,0.09,23,0.57,1.08,-1.2,0.09,1.3
JSWINFRA_minute,0.09,54,0.41,1.38,-0.77,0.11,1.24
INDUSINDBK_minute,0.09,20,0.45,1.14,-0.9,0.02,1.14
LEMONTREE_minute,0.08,74,0.5,0.99,-0.8,0.1,1.24
NMDC_minute,0.08,45,0.44,1.51,-1.13,0.04,1.11
LALPATHLAB_minute,0.08,37,0.43,1.23,-0.86,0.04,1.09
GPPL_minute,0.08,84,0.46,1.48,-1.15,0.07,1.15
AMBUJACEM_minute,0.08,41,0.54,1.08,-1.04,0.1,1.2
MANKIND_minute,0.08,49,0.45,1.16,-0.77,0.1,1.23
JKTYRE_minute,0.08,71,0.48,1.15,-0.93,0.07,1.18
KPITTECH_minute,0.07,75,0.45,1.08,-0.79,0.06,1.17
PPLPHARMA_minute,0.07,63,0.43,1.39,-0.76,0.16,1.37
RCF_minute,0.07,86,0.37,1.97,-1.06,0.07,1.15
MMTC_minute,0.07,58,0.43,1.12,-0.73,0.07,1.16
JSWSTEEL_minute,0.07,46,0.5,1.2,-1.07,0.06,1.17
ENDURANCE_minute,0.06,37,0.51,1.26,-1.26,0.04,1.06
JIOFIN_minute,0.06,46,0.41,1.54,-0.99,0.06,1.1
LLOYDSME_minute,0.06,50,0.36,1.72,-0.83,0.09,1.21
MOTILALOFS_minute,0.06,75,0.52,1.01,-0.93,0.08,1.18
HEROMOTOCO_minute,0.06,37,0.43,1.27,-0.88,0.05,1.1
AXISBANK_minute,0.06,30,0.43,1.14,-0.75,0.07,1.17
PIDILITIND_minute,0.06,45,0.56,0.8,-0.89,0.05,1.19
NETWEB_minute,0.06,50,0.48,1.41,-1.13,0.09,1.16
GSFC_minute,0.06,62,0.44,1.51,-1.09,0.04,1.1
BDL_minute,0.05,66,0.38,1.9,-1.15,0.0,1.03
PAGEIND_minute,0.05,36,0.42,1.36,-0.88,0.05,1.11
MAHLIFE_minute,0.05,36,0.47,0.91,-0.83,-0.0,1.04
VBL_minute,0.05,55,0.44,1.03,-0.74,0.03,1.12
AUROPHARMA_minute,0.05,48,0.38,1.31,-0.67,0.07,1.17
NHPC_minute,0.05,56,0.48,1.23,-1.13,0.01,1.05
JYOTICNC_minute,0.05,46,0.52,0.74,-0.72,0.04,1.13
MAZDOCK_minute,0.05,85,0.39,1.51,-0.92,0.02,1.04
LTF_minute,0.05,45,0.47,1.3,-0.98,0.08,1.16
PIIND_minute,0.05,33,0.39,1.34,-0.73,0.09,1.19
YESBANK_minute,0.04,56,0.45,1.3,-0.99,0.03,1.06
SBILIFE_minute,0.04,34,0.38,1.14,-0.69,0.01,1.02
INDUSTOWER_minute,0.04,46,0.41,1.54,-0.97,0.07,1.12
SKFINDIA_minute,0.04,39,0.46,1.41,-1.15,0.03,1.04
MARUTI_minute,0.04,23,0.35,1.07,-0.6,-0.02,1.01
PRAJIND_minute,0.04,66,0.36,1.83,-0.89,0.1,1.21
BIOCON_minute,0.04,45,0.53,0.89,-0.92,0.04,1.11
RRKABEL_minute,0.04,32,0.47,1.17,-0.99,0.02,1.04
MASTEK_minute,0.04,50,0.36,1.84,-0.92,0.08,1.13
RECLTD_minute,0.04,38,0.37,1.64,-0.81,0.09,1.23
CASTROLIND_minute,0.04,72,0.42,1.45,-0.89,0.08,1.19
TATACHEM_minute,0.03,35,0.49,1.32,-1.17,0.04,1.06
BAJFINANCE_minute,0.03,24,0.42,0.9,-0.72,-0.04,1.14
RVNL_minute,0.03,107,0.36,1.69,-0.91,0.02,1.06
SHREECEM_minute,0.03,36,0.5,0.61,-0.6,0.01,1.09
BALRAMCHIN_minute,0.03,44,0.45,1.24,-0.82,0.12,1.27
ALKYLAMINE_minute,0.03,44,0.43,1.06,-0.75,0.03,1.07
GLENMARK_minute,0.02,50,0.4,1.03,-0.81,-0.07,0.85
TATAPOWER_minute,0.02,57,0.49,1.18,-1.05,0.04,1.08
UTIAMC_minute,0.02,48,0.38,1.67,-1.0,0.0,1.04
HDFCBANK_minute,0.02,21,0.43,0.84,-0.68,-0.03,1.01
INOXINDIA_minute,0.02,50,0.46,1.12,-0.86,0.05,1.15
BIRLACORPN_minute,0.02,38,0.45,0.88,-0.66,0.03,1.08
KEC_minute,0.02,71,0.44,1.29,-0.92,0.04,1.09
LICI_minute,0.01,69,0.42,1.63,-1.13,0.03,1.07
WIPRO_minute,0.01,43,0.47,1.03,-0.93,-0.01,1.01
CIPLA_minute,0.01,29,0.41,1.14,-0.84,-0.02,0.96
NEWGEN_minute,0.01,73,0.42,1.37,-0.91,0.06,1.14
CLEAN_minute,0.01,30,0.43,1.6,-1.17,0.03,1.05
TORNTPHARM_minute,-0.0,59,0.37,1.22,-0.73,-0.0,0.99
TATATECH_minute,0.0,41,0.34,1.63,-0.85,-0.0,1.03
PERSISTENT_minute,0.0,37,0.38,0.8,-0.53,-0.03,0.96
KNRCON_minute,-0.0,62,0.47,0.95,-0.83,0.0,1.01
CRISIL_minute,0.0,46,0.43,1.13,-0.88,-0.01,1.03
IIFL_minute,-0.0,66,0.48,1.39,-1.27,0.02,1.03
CDSL_minute,0.0,90,0.39,1.48,-0.96,-0.01,1.0
RAINBOW_minute,-0.0,53,0.34,1.59,-0.77,0.03,1.07
EIDPARRY_minute,-0.0,60,0.43,1.32,-0.95,0.03,1.06
USHAMART_minute,-0.01,67,0.46,0.77,-0.72,-0.03,0.96
KFINTECH_minute,-0.01,50,0.42,1.11,-0.89,-0.05,0.94
CHOLAFIN_minute,-0.01,41,0.39,1.19,-0.77,-0.0,0.99
PFIZER_minute,-0.01,33,0.48,0.87,-0.78,0.02,1.06
ULTRACEMCO_minute,-0.01,25,0.52,0.92,-1.08,-0.04,1.0
TBOTEK_minute,-0.01,31,0.32,1.68,-0.79,0.01,1.01
ALOKINDS_minute,-0.01,48,0.48,0.78,-0.74,-0.01,1.01
TATAMOTORS_minute,-0.01,41,0.39,1.27,-0.82,-0.0,0.99
IGL_minute,-0.01,54,0.43,1.67,-1.26,-0.02,1.01
METROPOLIS_minute,-0.02,61,0.43,1.29,-1.04,-0.05,0.95
IDEA_minute,-0.02,60,0.4,1.68,-1.14,-0.01,1.04
APLLTD_minute,-0.02,66,0.45,1.03,-0.85,0.01,1.04
LICHSGFIN_minute,-0.02,38,0.45,0.92,-0.78,-0.02,0.96
TITAGARH_minute,-0.03,89,0.51,0.8,-0.84,-0.01,0.97
NLCINDIA_minute,-0.03,69,0.36,1.78,-1.09,-0.05,0.98
ESCORTS_minute,-0.03,43,0.35,1.29,-0.71,-0.01,1.01
TECHNOE_minute,-0.03,52,0.46,0.87,-0.92,-0.09,0.84
NYKAA_minute,-0.03,58,0.4,1.09,-0.76,-0.02,0.95
APOLLOHOSP_minute,-0.03,34,0.44,0.95,-0.82,-0.04,0.97
CRAFTSMAN_minute,-0.03,45,0.42,0.96,-0.74,-0.02,0.95
TANLA_minute,-0.03,71,0.38,1.34,-0.82,0.0,1.0
TEJASNET_minute,-0.03,62,0.34,2.3,-1.1,0.05,1.07
ASHOKLEY_minute,-0.03,31,0.48,1.08,-0.97,0.02,1.04
TVSMOTOR_minute,-0.04,44,0.43,1.28,-1.05,-0.04,0.93
FORTIS_minute,-0.04,41,0.44,0.97,-0.82,-0.03,0.97
ASTRAL_minute,-0.04,30,0.4,1.29,-0.89,-0.02,0.96
ROUTE_minute,-0.04,51,0.43,1.04,-0.82,-0.02,0.99
MEDANTA_minute,-0.04,36,0.39,1.65,-1.11,-0.04,0.99
SUPREMEIND_minute,-0.04,45,0.49,1.01,-1.0,-0.02,1.01
HCLTECH_minute,-0.04,39,0.41,1.2,-0.89,-0.03,0.99
IPCALAB_minute,-0.04,38,0.39,1.45,-1.05,-0.06,0.94
CELLO_minute,-0.04,50,0.48,1.19,-1.16,-0.03,0.94
TRITURBINE_minute,-0.04,67,0.45,1.32,-1.03,0.03,1.05
JINDALSAW_minute,-0.04,67,0.43,1.02,-0.81,-0.02,0.96
MOTHERSON_minute,-0.04,39,0.36,1.6,-1.06,-0.11,0.88
IDFCFIRSTB_minute,-0.04,33,0.45,1.03,-0.89,-0.02,0.97
IOC_minute,-0.05,45,0.49,1.3,-1.29,-0.02,0.97
SBICARD_minute,-0.05,34,0.44,1.28,-1.14,-0.07,0.94
FINCABLES_minute,-0.05,48,0.4,1.51,-1.05,-0.04,0.94
OBEROIRLTY_minute,-0.05,53,0.45,1.06,-0.96,-0.04,0.92
HUDCO_minute,-0.05,76,0.38,1.48,-1.0,-0.05,0.91
SOLARINDS_minute,-0.05,76,0.42,1.31,-1.01,-0.03,0.97
ITC_minute,-0.05,32,0.47,0.71,-0.74,-0.06,0.9
GRAPHITE_minute,-0.06,72,0.39,1.25,-0.91,-0.07,0.92
AIAENG_minute,-0.06,39,0.38,1.0,-0.75,-0.08,0.84
GNFC_minute,-0.06,41,0.46,1.14,-1.07,-0.05,0.92
MRF_minute,-0.06,41,0.37,0.73,-0.56,-0.09,0.81
MMFIN_minute,-0.06,43,0.49,0.96,-1.01,-0.05,0.9
DELHIVERY_minute,-0.06,46,0.37,1.09,-0.76,-0.07,0.85
GLAXO_minute,-0.06,47,0.45,1.37,-1.16,-0.03,0.99
SAIL_minute,-0.06,41,0.44,1.51,-1.37,-0.11,0.9
EASEMYTRIP_minute,-0.06,44,0.43,1.0,-1.04,-0.16,0.76
INFY_minute,-0.06,35,0.37,0.94,-0.68,-0.08,0.85
JWL_minute,-0.06,70,0.41,1.38,-1.21,-0.14,0.85
AREM_minute,-0.06,49,0.43,0.71,-0.57,-0.02,0.93
JMFINANCIL_minute,-0.06,77,0.47,1.32,-1.28,-0.06,0.9
VIJAYA_minute,-0.07,63,0.44,0.86,-0.8,-0.06,0.88
IRCON_minute,-0.07,100,0.4,1.22,-0.88,-0.04,0.94
SUZLON_minute,-0.07,33,0.33,1.54,-0.88,-0.07,0.91
ITI_minute,-0.07,76,0.45,0.95,-0.89,-0.07,0.86
ADANIPORTS_minute,-0.07,37,0.43,0.92,-0.84,-0.08,0.88
THERMAX_minute,-0.07,70,0.41,0.79,-0.67,-0.07,0.85
SCI_minute,-0.07,80,0.51,1.02,-1.18,-0.05,0.91
BHARTIARTL_minute,-0.07,27,0.52,0.61,-0.72,-0.03,0.92
BRIGADE_minute,-0.08,49,0.43,1.11,-1.01,-0.1,0.82
MANYAVAR_minute,-0.08,44,0.5,0.83,-0.98,-0.08,0.84
ASAHIINDIA_minute,-0.08,61,0.41,0.96,-0.78,-0.07,0.85
RAJESHEXPO_minute,-0.08,53,0.42,0.88,-0.74,-0.07,0.87
SONATSOFTW_minute,-0.08,61,0.43,1.31,-1.19,-0.12,0.84
FSL_minute,-0.08,68,0.44,1.16,-1.01,-0.06,0.9
NIACL_minute,-0.09,70,0.46,1.41,-1.34,-0.09,0.88
INDIGO_minute,-0.09,35,0.37,1.34,-0.93,-0.09,0.89
AMBER_minute,-0.09,47,0.47,0.69,-0.75,-0.08,0.84
CUMMINSIND_minute,-0.09,34,0.44,1.1,-1.07,-0.11,0.81
NAVINFLUOR_minute,-0.09,34,0.59,0.63,-1.05,-0.06,0.86
BAJAJHLDNG_minute,-0.09,60,0.4,1.1,-0.86,-0.08,0.85
TRIVENI_minute,-0.1,77,0.35,1.3,-0.82,-0.08,0.86
DEVYANI_minute,-0.1,46,0.43,0.99,-0.95,-0.11,0.8
JINDALSTEL_minute,-0.1,44,0.43,1.0,-0.95,-0.11,0.84
JUBLPHARMA_minute,-0.1,55,0.4,1.09,-0.87,-0.09,0.83
NATCOPHARM_minute,-0.1,59,0.41,1.15,-0.92,-0.07,0.86
IRB_minute,-0.11,75,0.44,1.52,-1.35,-0.09,0.9
MPHASIS_minute,-0.11,34,0.5,0.84,-1.05,-0.1,0.8
GESHIP_minute,-0.11,71,0.37,1.15,-0.85,-0.12,0.78
ASTRAZEN_minute,-0.11,40,0.38,1.06,-0.78,-0.09,0.82
ELGIEQUIP_minute,-0.11,58,0.34,1.31,-0.88,-0.12,0.78
MARICO_minute,-0.11,43,0.47,0.71,-0.86,-0.13,0.75
CHALET_minute,-0.11,55,0.35,1.54,-0.96,-0.09,0.85
VEDL_minute,-0.11,46,0.37,1.4,-1.16,-0.22,0.7
ERIS_minute,-0.11,46,0.43,1.01,-0.95,-0.1,0.81
KPIL_minute,-0.11,52,0.44,0.98,-0.96,-0.1,0.83
PNBHOUSING_minute,-0.11,69,0.39,1.3,-0.92,-0.05,0.91
CANFINHOME_minute,-0.12,38,0.5,1.16,-1.33,-0.08,0.87
COLPAL_minute,-0.12,61,0.34,0.99,-0.76,-0.16,0.7
GRINDWELL_minute,-0.12,46,0.37,0.86,-0.69,-0.12,0.72
IRCTC_minute,-0.12,45,0.38,1.45,-1.09,-0.13,0.81
MCX_minute,-0.13,42,0.38,1.5,-1.13,-0.12,0.82
GRANULES_minute,-0.13,54,0.41,1.22,-1.0,-0.09,0.84
JSWENERGY_minute,-0.13,65,0.42,0.95,-0.88,-0.12,0.79
RENUKA_minute,-0.13,77,0.31,1.28,-0.78,-0.14,0.76
HFCL_minute,-0.13,67,0.36,1.42,-1.02,-0.15,0.81
MAXHEALTH_minute,-0.13,58,0.38,1.13,-0.84,-0.09,0.82
BHARATFORG_minute,-0.13,36,0.31,1.65,-1.0,-0.19,0.76
TATASTEEL_minute,-0.13,43,0.4,1.3,-1.08,-0.14,0.81
CGCL_minute,-0.14,55,0.38,0.98,-0.86,-0.16,0.73
LODHA_minute,-0.14,74,0.39,1.26,-1.05,-0.15,0.79
CONCORDBIO_minute,-0.14,70,0.44,1.35,-1.21,-0.07,0.92
SONACOMS_minute,-0.14,63,0.38,1.29,-1.03,-0.14,0.77
LATENTVIEW_minute,-0.14,43,0.42,1.18,-1.07,-0.13,0.8
UCOBANK_minute,-0.14,75,0.33,1.34,-0.91,-0.16,0.77
BOSCHLTD_minute,-0.14,61,0.43,1.0,-1.02,-0.16,0.75
PNB_minute,-0.14,43,0.53,1.08,-1.47,-0.1,0.85
STARHEALTH_minute,-0.14,37,0.35,1.01,-0.78,-0.15,0.73
VARROC_minute,-0.14,44,0.34,1.97,-1.19,-0.11,0.86
TCS_minute,-0.15,30,0.47,0.68,-0.85,-0.14,0.69
FINEORG_minute,-0.15,54,0.3,1.76,-0.92,-0.12,0.81
SHYAMMETL_minute,-0.15,48,0.33,1.92,-1.23,-0.18,0.81
JYOTHYLAB_minute,-0.16,63,0.4,0.8,-0.79,-0.16,0.7
KPRMILL_minute,-0.16,47,0.28,2.04,-0.93,-0.11,0.84
UNITDSPR_minute,-0.16,42,0.36,0.89,-0.82,-0.21,0.61
GPIL_minute,-0.16,52,0.44,1.1,-1.1,-0.13,0.79
BAJAJ-AUTO_minute,-0.16,40,0.35,0.89,-0.74,-0.17,0.67
BIKAJI_minute,-0.16,42,0.4,1.21,-1.08,-0.15,0.77
NH_minute,-0.17,48,0.44,0.74,-0.88,-0.17,0.66
KANSAINER_minute,-0.17,25,0.36,1.0,-0.83,-0.17,0.68
AEGISLOG_minute,-0.17,66,0.38,0.98,-1.11,-0.32,0.55
PVRINOX_minute,-0.17,43,0.44,0.81,-0.93,-0.16,0.69
GUJGASLTD_minute,-0.17,54,0.37,1.13,-0.95,-0.18,0.69
EMAMILTD_minute,-0.17,59,0.39,0.82,-0.81,-0.18,0.65
ANGELONE_minute,-0.17,68,0.5,0.87,-1.19,-0.16,0.73
DATAPATTNS_minute,-0.18,96,0.36,1.24,-0.93,-0.14,0.78
AVANTIFEED_minute,-0.18,70,0.4,1.22,-1.14,-0.2,0.73
OFSS_minute,-0.18,45,0.29,1.72,-0.9,-0.14,0.78
GMDCLTD_minute,-0.18,78,0.35,1.33,-0.95,-0.16,0.74
SUNDRMFAST_minute,-0.18,50,0.38,0.92,-0.86,-0.19,0.65
BRITANNIA_minute,-0.18,35,0.37,0.81,-0.78,-0.19,0.61
RAILTEL_minute,-0.18,108,0.38,1.2,-1.02,-0.18,0.73
RTNINDIA_minute,-0.18,60,0.45,1.21,-1.33,-0.19,0.77
BEML_minute,-0.19,90,0.37,0.97,-0.85,-0.18,0.66
LINDEINDIA_minute,-0.19,59,0.46,0.91,-1.04,-0.14,0.74
TATACONSUM_minute,-0.19,36,0.42,0.97,-1.02,-0.19,0.71
SAREGAMA_minute,-0.19,62,0.34,1.12,-0.82,-0.17,0.7
KARURVYSYA_minute,-0.19,42,0.36,1.02,-0.84,-0.18,0.68
NUVOCO_minute,-0.19,35,0.29,1.43,-0.87,-0.21,0.69
CYIENT_minute,-0.2,50,0.36,1.13,-0.95,-0.2,0.67
MUTHOOTFIN_minute,-0.2,41,0.37,1.18,-0.97,-0.19,0.7
HINDUNILVR_minute,-0.2,34,0.38,0.86,-0.89,-0.22,0.6
GODREJCP_minute,-0.2,43,0.33,1.05,-0.81,-0.2,0.65
BBTC_minute,-0.2,44,0.5,0.78,-1.18,-0.2,0.66
TATACOMM_minute,-0.2,37,0.32,1.08,-0.91,-0.26,0.62
DALBHARAT_minute,-0.2,28,0.32,1.06,-0.76,-0.18,0.66
HOMEFIRST_minute,-0.2,55,0.4,1.09,-1.01,-0.17,0.72
GSPL_minute,-0.2,38,0.34,0.54,-0.6,-0.21,0.51
SBFC_minute,-0.2,28,0.43,0.76,-0.92,-0.2,0.62
GRINFRA_minute,-0.2,52,0.4,1.04,-1.07,-0.22,0.68
GODIGIT_minute,-0.2,27,0.37,1.1,-0.9,-0.16,0.72
COFORGE_minute,-0.21,26,0.42,0.77,-0.88,-0.18,0.64
ECLERX_minute,-0.21,47,0.38,1.25,-1.05,-0.17,0.74
GRSE_minute,-0.21,88,0.44,1.09,-1.1,-0.13,0.79
WESTLIFE_minute,-0.21,60,0.33,1.37,-1.0,-0.21,0.69
PNCINFRA_minute,-0.21,51,0.35,1.42,-1.08,-0.2,0.72
INDIACEM_minute,-0.21,47,0.3,1.8,-1.03,-0.18,0.77
DIVISLAB_minute,-0.21,31,0.35,0.82,-0.81,-0.23,0.56
GODFRYPHLP_minute,-0.22,66,0.44,1.21,-1.1,-0.09,0.86
APOLLOTYRE_minute,-0.22,46,0.37,1.29,-1.15,-0.24,0.69
BAJAJFINSV_minute,-0.22,29,0.45,1.03,-1.19,-0.2,0.7
APTUS_minute,-0.22,40,0.5,0.69,-1.11,-0.21,0.62
LTTS_minute,-0.22,39,0.51,0.6,-1.07,-0.21,0.59
JKBANK_minute,-0.22,54,0.35,0.86,-0.82,-0.23,0.57
LTIM_minute,-0.22,29,0.41,1.0,-1.06,-0.21,0.67
DEEPAKNTR_minute,-0.22,35,0.43,0.89,-1.04,-0.21,0.64
PGHH_minute,-0.22,41,0.29,1.1,-0.82,-0.26,0.59
POLYCAB_minute,-0.22,45,0.27,1.49,-0.88,-0.25,0.62
BLUESTARCO_minute,-0.23,58,0.33,0.84,-0.73,-0.21,0.56
TRIDENT_minute,-0.23,62,0.35,0.69,-0.75,-0.24,0.52
HINDCOPPER_minute,-0.23,55,0.42,1.27,-1.32,-0.24,0.69
HINDALCO_minute,-0.24,45,0.4,1.24,-1.26,-0.26,0.68
ELECON_minute,-0.24,50,0.36,1.04,-1.01,-0.27,0.6
IREDA_minute,-0.24,68,0.34,1.46,-1.07,-0.21,0.7
CENTRALBK_minute,-0.24,68,0.35,0.68,-0.76,-0.26,0.51
REDINGTON_minute,-0.24,60,0.33,1.18,-0.95,-0.24,0.62
SUNPHARMA_minute,-0.24,29,0.38,0.78,-0.92,-0.28,0.55
MINDACORP_minute,-0.24,56,0.41,1.36,-1.24,-0.18,0.76
UBL_minute,-0.25,41,0.32,1.13,-0.89,-0.25,0.61
GAIL_minute,-0.25,38,0.42,1.02,-1.2,-0.27,0.62
HINDZINC_minute,-0.25,53,0.3,1.34,-1.05,-0.33,0.57
SRF_minute,-0.25,26,0.5,0.7,-1.17,-0.24,0.6
KIMS_minute,-0.25,48,0.35,0.85,-0.87,-0.26,0.55
JPPOWER_minute,-0.25,50,0.32,1.01,-0.88,-0.28,0.57
CERA_minute,-0.25,47,0.36,1.01,-0.94,-0.23,0.61
UJJIVANSFB_minute,-0.25,47,0.43,0.49,-0.82,-0.26,0.46
RITES_minute,-0.25,86,0.34,1.44,-1.09,-0.24,0.67
PHOENIXLTD_minute,-0.25,66,0.36,1.39,-1.17,-0.24,0.68
IOB_minute,-0.26,70,0.33,0.86,-0.81,-0.26,0.53
