stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
KANSAINER_minute,-0.27,25,0.44,1.15,-1.41,-0.28,0.64
TECHNOE_minute,-0.28,52,0.48,1.96,-2.58,-0.4,0.73
HINDUNILVR_minute,-0.28,34,0.41,0.91,-1.12,-0.28,0.57
WELCORP_minute,-0.28,58,0.52,1.37,-1.99,-0.25,0.74
IRB_minute,-0.28,75,0.47,2.26,-2.39,-0.22,0.85
SUNDARMFIN_minute,-0.28,50,0.34,2.65,-1.75,-0.26,0.8
KEC_minute,-0.28,71,0.51,1.51,-2.02,-0.23,0.77
GUJGASLTD_minute,-0.28,54,0.43,1.54,-1.62,-0.27,0.71
EMAMILTD_minute,-0.28,59,0.42,1.17,-1.3,-0.25,0.66
CEATLTD_minute,-0.28,55,0.44,1.69,-1.77,-0.26,0.76
VARROC_minute,-0.28,44,0.39,2.52,-1.92,-0.21,0.83
LINDEINDIA_minute,-0.29,59,0.41,2.06,-1.8,-0.23,0.78
VTL_minute,-0.29,66,0.41,1.99,-1.79,-0.24,0.79
VIPIND_minute,-0.29,52,0.46,1.29,-1.56,-0.24,0.71
NESTLEIND_minute,-0.3,37,0.46,0.75,-1.2,-0.3,0.53
LLOYDSME_minute,-0.3,50,0.42,1.71,-1.69,-0.26,0.76
NUVOCO_minute,-0.3,35,0.31,1.6,-1.21,-0.32,0.63
RAILTEL_minute,-0.31,108,0.43,2.71,-2.52,-0.29,0.81
ECLERX_minute,-0.31,47,0.45,1.57,-1.8,-0.29,0.71
NETWORK18_minute,-0.31,51,0.41,2.69,-2.2,-0.19,0.86
COLPAL_minute,-0.31,61,0.43,1.04,-1.37,-0.34,0.58
GPIL_minute,-0.31,52,0.4,2.03,-1.87,-0.3,0.76
BAJFINANCE_minute,-0.31,24,0.38,1.0,-1.29,-0.43,0.58
JSL_minute,-0.32,39,0.41,1.46,-1.6,-0.35,0.66
GESHIP_minute,-0.32,71,0.44,1.54,-1.73,-0.3,0.69
DEEPAKNTR_minute,-0.33,35,0.54,0.87,-1.71,-0.31,0.61
BHARTIARTL_minute,-0.33,27,0.44,0.52,-0.94,-0.29,0.44
KSB_minute,-0.33,46,0.43,1.87,-2.07,-0.36,0.69
BALKRISIND_minute,-0.34,31,0.45,1.07,-1.41,-0.29,0.62
DOMS_minute,-0.34,46,0.5,1.96,-2.39,-0.21,0.82
RAJESHEXPO_minute,-0.34,53,0.49,1.22,-1.82,-0.33,0.67
ELGIEQUIP_minute,-0.35,58,0.41,2.0,-1.99,-0.33,0.71
NMDC_minute,-0.35,45,0.49,2.0,-2.69,-0.39,0.75
SUNDRMFAST_minute,-0.36,50,0.4,1.15,-1.37,-0.36,0.56
TATACOMM_minute,-0.36,37,0.38,1.01,-1.33,-0.44,0.51
ICICIPRULI_minute,-0.36,38,0.32,0.95,-0.9,-0.31,0.51
VINATIORGA_minute,-0.37,46,0.39,1.16,-1.36,-0.37,0.57
ATUL_minute,-0.38,45,0.38,0.88,-1.2,-0.41,0.46
RAINBOW_minute,-0.38,53,0.45,1.96,-2.15,-0.29,0.75
CIEINDIA_minute,-0.38,56,0.39,1.24,-1.35,-0.33,0.59
SPARC_minute,-0.39,44,0.3,2.23,-1.6,-0.47,0.58
ANGELONE_minute,-0.39,68,0.47,2.03,-2.41,-0.32,0.75
GSFC_minute,-0.39,62,0.45,1.72,-2.15,-0.4,0.68
TATACONSUM_minute,-0.39,36,0.5,0.96,-1.78,-0.41,0.57
RAYMOND_minute,-0.4,76,0.46,2.25,-2.38,-0.25,0.83
APLAPOLLO_minute,-0.4,36,0.39,1.3,-1.45,-0.38,0.57
SOBHA_minute,-0.4,72,0.42,2.7,-2.5,-0.34,0.79
HAPPSTMNDS_minute,-0.4,26,0.31,1.78,-1.33,-0.38,0.59
DMART_minute,-0.41,55,0.4,1.08,-1.45,-0.44,0.51
COFORGE_minute,-0.42,26,0.38,1.17,-1.34,-0.38,0.55
TITAN_minute,-0.43,37,0.46,0.63,-1.29,-0.41,0.41
POONAWALLA_minute,-0.43,53,0.36,1.55,-1.57,-0.45,0.57
GMDCLTD_minute,-0.43,78,0.38,1.86,-1.78,-0.38,0.65
KPRMILL_minute,-0.44,47,0.3,2.5,-1.59,-0.37,0.67
AUBANK_minute,-0.47,31,0.42,1.24,-1.63,-0.43,0.55
RATNAMANI_minute,-0.47,65,0.38,1.26,-1.56,-0.48,0.51
NYKAA_minute,-0.47,58,0.43,1.08,-1.57,-0.43,0.52
CCL_minute,-0.47,53,0.3,1.33,-1.23,-0.46,0.47
JYOTHYLAB_minute,-0.48,63,0.4,1.4,-1.66,-0.44,0.57
DATAPATTNS_minute,-0.48,96,0.39,2.5,-2.31,-0.45,0.69
RBLBANK_minute,-0.48,52,0.37,2.23,-2.07,-0.5,0.62
JKBANK_minute,-0.48,54,0.41,1.08,-1.53,-0.46,0.49
GODREJAGRO_minute,-0.48,56,0.41,1.38,-1.76,-0.47,0.57
ICICIGI_minute,-0.49,35,0.31,0.81,-1.08,-0.49,0.34
HINDCOPPER_minute,-0.49,55,0.44,1.71,-2.15,-0.47,0.63
CHEMPLASTS_minute,-0.5,42,0.45,1.53,-2.16,-0.49,0.61
TIINDIA_minute,-0.51,64,0.38,1.99,-1.99,-0.5,0.62
CANFINHOME_minute,-0.51,38,0.53,1.26,-2.42,-0.48,0.58
IOB_minute,-0.52,70,0.36,1.84,-1.78,-0.49,0.59
MEDANTA_minute,-0.52,36,0.33,2.14,-1.91,-0.56,0.59
PRESTIGE_minute,-0.52,43,0.44,2.13,-2.4,-0.4,0.7
GRINDWELL_minute,-0.53,46,0.48,0.87,-1.83,-0.54,0.44
GLAND_minute,-0.54,48,0.31,1.6,-1.52,-0.54,0.49
AWL_minute,-0.54,40,0.25,1.98,-1.38,-0.54,0.48
GRSE_minute,-0.54,88,0.41,2.72,-2.48,-0.35,0.78
BATAINDIA_minute,-0.54,40,0.35,0.85,-1.24,-0.51,0.37
AJANTPHARM_minute,-0.55,47,0.4,1.35,-1.7,-0.47,0.54
GODIGIT_minute,-0.59,27,0.41,2.09,-2.32,-0.52,0.62
GRANULES_minute,-0.6,54,0.5,1.32,-2.15,-0.42,0.61
TORNTPOWER_minute,-0.62,83,0.4,2.1,-2.33,-0.57,0.59
SBFC_minute,-0.62,28,0.46,1.07,-2.03,-0.59,0.46
CHENNPETRO_minute,-0.66,76,0.41,1.66,-2.16,-0.61,0.53
ADANIPOWER_minute,-0.66,54,0.3,1.46,-1.6,-0.69,0.39
IDEA_minute,-0.66,60,0.4,2.41,-2.74,-0.68,0.6
MRPL_minute,-0.67,91,0.37,2.2,-2.27,-0.6,0.58
ASTRAZEN_minute,-0.71,40,0.38,1.18,-1.75,-0.65,0.4
GILLETTE_minute,-0.72,42,0.38,1.6,-2.04,-0.65,0.48
PATANJALI_minute,-0.73,34,0.47,1.09,-2.47,-0.8,0.39
ANANDRATHI_minute,-0.74,53,0.36,1.34,-1.85,-0.71,0.4
JBMA_minute,-0.77,57,0.35,1.48,-1.87,-0.69,0.43
INDIAMART_minute,-0.81,33,0.42,1.18,-2.14,-0.73,0.41
TANLA_minute,-0.82,71,0.3,1.41,-1.69,-0.77,0.35
ENGINERSIN_minute,-0.83,83,0.37,1.86,-2.38,-0.8,0.47
JKLAKSHMI_minute,-0.85,32,0.25,1.18,-1.53,-0.85,0.26
PFC_minute,-0.86,37,0.38,1.43,-1.98,-0.69,0.44
JUBLFOOD_minute,-0.88,29,0.24,1.06,-1.44,-0.83,0.24
CARBORUNIV_minute,-0.89,36,0.44,0.65,-2.05,-0.85,0.25
RHIM_minute,-0.89,35,0.37,0.89,-1.9,-0.87,0.28
HONASA_minute,-0.9,58,0.43,1.96,-3.02,-0.87,0.51
SAMMAANCAP_minute,-0.92,45,0.36,1.95,-2.49,-0.91,0.43
ADANIGREEN_minute,-0.94,52,0.35,1.57,-2.48,-1.08,0.34
SWANENERGY_minute,-1.03,46,0.3,2.54,-2.42,-0.91,0.46
