EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-02 09:15:00,4965.0,2,9930,closed,2024-01-04 09:15:00,4840.251499999999,-249.4970000000012,-2.51
2024-01-05 09:15:00,4869.0,2,9738,closed,2024-01-08 09:15:00,4750.09,-237.8199999999997,-2.44
2024-01-11 09:15:00,4758.1,2,9516,closed,2024-01-16 09:15:00,4675.303,-165.59400000000096,-1.74
2024-01-15 09:15:00,4787.3,1,4787,closed,2024-01-16 09:15:00,4660.849999999999,-126.45000000000073,-2.64
2024-01-17 09:15:00,4649.0,2,9298,closed,2024-01-18 09:15:00,4553.665,-190.67000000000007,-2.05
2024-01-19 09:15:00,4549.9,2,9100,closed,2024-01-23 09:15:00,4508.5599999999995,-82.68000000000029,-0.91
2024-02-06 09:15:00,4525.35,2,9051,closed,2024-02-06 09:15:00,4509.9664999999995,-30.767000000001644,-0.34
2024-02-13 09:15:00,4309.95,2,8620,closed,2024-02-28 09:15:00,4273.044,-73.8119999999999,-0.86
2024-02-15 09:15:00,4300.0,2,8600,closed,2024-02-28 09:15:00,4273.044,-53.91200000000026,-0.63
2024-02-16 09:15:00,4317.85,1,4318,closed,2024-02-28 09:15:00,4273.044,-44.806000000000495,-1.04
2024-02-19 09:15:00,4351.5,1,4352,closed,2024-02-28 09:15:00,4273.044,-78.45600000000013,-1.8
2024-02-26 09:15:00,4320.9,1,4321,closed,2024-03-07 09:15:00,4239.87,-81.02999999999975,-1.88
2024-03-01 09:15:00,4365.0,2,8730,closed,2024-03-07 09:15:00,4239.87,-250.26000000000022,-2.87
2024-03-18 09:15:00,4069.85,2,8140,closed,2024-03-26 09:15:00,4059.45,-20.800000000000182,-0.26
2024-03-20 09:15:00,4060.0,2,8120,closed,2024-03-26 09:15:00,4059.45,-1.1000000000003638,-0.01
2024-03-22 09:15:00,4088.95,2,8178,closed,2024-03-26 09:15:00,4059.45,-59.0,-0.72
2024-04-15 09:15:00,4262.3,2,8525,closed,2024-04-26 09:15:00,4460.787499999999,396.97499999999854,4.66
2024-04-30 09:15:00,4405.0,2,8810,closed,2024-05-03 09:15:00,4297.099999999999,-215.8000000000011,-2.45
2024-05-10 09:15:00,4217.0,2,8434,closed,2024-05-10 09:15:00,4197.626499999999,-38.74700000000121,-0.46
2024-05-18 09:15:00,4463.15,2,8926,closed,2024-05-18 09:15:00,4361.896,-202.5079999999998,-2.27
2024-06-18 09:15:00,4673.45,2,9347,closed,2024-06-19 09:15:00,4727.682999999999,108.46599999999853,1.16
2024-06-24 09:15:00,4742.45,2,9485,closed,2024-06-28 09:15:00,4793.74,102.57999999999993,1.08
2024-07-01 09:15:00,4915.0,2,9830,closed,2024-07-03 09:15:00,5178.83,527.6599999999999,5.37
2024-07-04 09:15:00,5224.95,1,5225,closed,2024-07-05 09:15:00,5260.746499999999,35.79649999999947,0.69
2024-07-12 09:15:00,5389.0,1,5389,closed,2024-07-15 09:15:00,5227.33,-161.67000000000007,-3.0
2024-07-29 09:15:00,5200.0,1,5200,closed,2024-07-30 09:15:00,5649.959,449.95899999999983,8.65
2024-08-08 09:15:00,5322.15,1,5322,closed,2024-08-08 09:15:00,5212.0525,-110.09749999999985,-2.07
2024-08-14 09:15:00,5260.0,1,5260,closed,2024-08-14 09:15:00,5159.236,-100.76400000000012,-1.92
2024-08-22 09:15:00,5536.35,1,5536,closed,2024-08-23 09:15:00,5470.8,-65.55000000000018,-1.18
2024-08-23 09:15:00,5558.9,1,5559,closed,2024-08-23 09:15:00,5470.8,-88.09999999999945,-1.58
2024-09-03 09:15:00,5268.0,1,5268,closed,2024-09-04 09:15:00,5276.8,8.800000000000182,0.17
2024-09-13 09:15:00,5349.5,1,5350,closed,2024-09-17 09:15:00,5189.014999999999,-160.48500000000058,-3.0
2024-09-18 09:15:00,5202.0,1,5202,closed,2024-09-18 09:15:00,5497.96,295.96000000000004,5.69
2024-09-23 09:15:00,5309.7,1,5310,closed,2024-10-03 09:15:00,5204.535,-105.16499999999996,-1.98
2024-10-28 09:15:00,4581.05,2,9162,closed,2024-10-29 09:15:00,4605.5599999999995,49.01999999999862,0.54
2024-11-01 18:00:00,4854.0,2,9708,closed,2024-11-05 09:15:00,4977.07,246.13999999999942,2.54
2024-11-14 09:15:00,4705.0,2,9410,closed,2024-11-18 09:15:00,4690.7745,-28.450999999999112,-0.3
2024-11-19 09:15:00,4745.85,2,9492,closed,2024-11-21 09:15:00,4693.7815,-104.13700000000063,-1.1
2024-11-22 09:15:00,4698.25,2,9396,closed,2024-11-25 09:15:00,5117.574500000001,838.6490000000013,8.93
2024-11-26 09:15:00,5224.0,1,5224,closed,2024-11-26 09:15:00,5067.28,-156.72000000000025,-3.0
2024-11-28 09:15:00,5200.0,1,5200,closed,2024-11-29 09:15:00,5179.1695,-20.83050000000003,-0.4
2024-12-05 09:15:00,5150.95,1,5151,closed,2024-12-09 09:15:00,5077.6105,-73.33950000000004,-1.42
2024-12-09 09:15:00,5105.8,1,5106,closed,2024-12-11 09:15:00,5115.7315,9.931499999999687,0.19
2024-12-13 09:15:00,4970.0,2,9940,closed,2024-12-17 09:15:00,4887.1025,-165.79500000000007,-1.67
2024-12-27 09:15:00,4600.5,2,9201,closed,2024-12-30 09:15:00,4603.4745,5.949000000000524,0.06
