EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-05 09:15:00,322.9,30,9687,closed,2024-01-05 09:15:00,315.8805,-210.5849999999998,-2.17
2024-01-12 09:15:00,315.2,31,9771,closed,2024-01-17 09:15:00,308.46,-208.94000000000028,-2.14
2024-04-03 09:15:00,344.35,28,9642,closed,2024-04-05 09:15:00,351.81899999999996,209.13199999999824,2.17
2024-04-09 09:15:00,365.0,27,9855,closed,2024-04-12 09:15:00,363.265,-46.84500000000037,-0.48
2024-04-12 09:15:00,362.5,24,8700,closed,2024-04-12 09:15:00,363.265,18.359999999999673,0.21
2024-06-03 09:15:00,385.0,25,9625,closed,2024-06-03 09:15:00,375.002,-249.94999999999976,-2.6
2024-06-25 09:15:00,364.25,27,9835,closed,2024-06-28 09:15:00,377.815,366.25499999999994,3.72
2024-07-09 09:15:00,379.2,26,9859,closed,2024-07-10 09:15:00,372.286,-179.76399999999967,-1.82
2024-07-18 09:15:00,382.9,26,9955,closed,2024-07-19 09:15:00,371.41299999999995,-298.6620000000006,-3.0
2024-08-20 09:15:00,404.55,24,9709,closed,2024-09-03 09:15:00,406.62399999999997,49.77599999999893,0.51
2024-09-30 09:15:00,436.9,22,9612,closed,2024-09-30 09:15:00,434.99649999999997,-41.87700000000018,-0.44
2024-10-23 09:15:00,414.0,24,9936,closed,2024-10-23 09:15:00,402.3075,-280.6199999999999,-2.82
2024-10-24 09:15:00,409.25,24,9822,closed,2024-10-25 09:15:00,402.79249999999996,-154.98000000000093,-1.58
2024-11-12 09:15:00,393.15,25,9829,closed,2024-11-12 09:15:00,382.956,-254.849999999999,-2.59
2024-11-26 09:15:00,370.0,26,9620,closed,2024-11-28 09:15:00,360.6945,-241.94299999999987,-2.51
