EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-09 09:15:00,3387.95,2,6776,closed,2024-01-09 09:15:00,3286.3115,-203.27700000000004,-3.0
2024-01-23 09:15:00,3029.0,3,9087,closed,2024-01-23 09:15:00,3047.7885,56.36550000000034,0.62
2024-01-29 09:15:00,3199.8,3,9599,closed,2024-01-30 09:15:00,3152.403,-142.19100000000117,-1.48
2024-01-30 09:15:00,3228.65,2,6457,closed,2024-01-30 09:15:00,3152.403,-152.4940000000006,-2.36
2024-02-13 09:15:00,3225.0,3,9675,closed,2024-02-14 09:15:00,3226.996,5.988000000000284,0.06
2024-02-16 09:15:00,3331.0,2,6662,closed,2024-02-16 09:15:00,3277.0964999999997,-107.8070000000007,-1.62
2024-02-22 09:15:00,3222.75,3,9668,closed,2024-02-22 09:15:00,3126.0675,-290.0474999999997,-3.0
2024-03-02 09:15:00,3240.0,3,9720,closed,2024-03-06 09:15:00,3335.5875,286.7625000000003,2.95
2024-03-27 09:15:00,3530.0,2,7060,closed,2024-03-27 09:15:00,3485.21,-89.57999999999993,-1.27
2024-03-28 09:15:00,3524.0,2,7048,closed,2024-04-01 09:15:00,3515.959,-16.082000000000335,-0.23
2024-04-23 09:15:00,3862.4,2,7725,closed,2024-04-24 09:15:00,3993.49,262.1799999999994,3.39
2024-05-24 09:15:00,4253.0,2,8506,closed,2024-05-27 09:15:00,4219.5,-67.0,-0.79
2024-07-08 09:15:00,4680.0,2,9360,closed,2024-07-09 09:15:00,4568.6515,-222.69700000000012,-2.38
2024-08-13 09:15:00,4290.0,2,8580,closed,2024-08-14 09:15:00,4237.9785,-104.04299999999967,-1.21
2024-08-14 09:15:00,4334.95,2,8670,closed,2024-08-14 09:15:00,4204.9015,-260.09699999999975,-3.0
2024-08-16 09:15:00,4320.0,2,8640,closed,2024-08-21 09:15:00,4636.503,633.0059999999994,7.33
2024-09-02 09:15:00,4647.5,2,9295,closed,2024-09-02 09:15:00,4508.075,-278.85000000000036,-3.0
2024-09-10 09:15:00,4352.8,2,8706,closed,2024-09-11 09:15:00,4364.9515,24.302999999999884,0.28
2024-09-23 09:15:00,4354.6,2,8709,closed,2024-09-23 09:15:00,4238.9,-231.40000000000146,-2.66
2024-09-30 09:15:00,4143.65,2,8287,closed,2024-10-04 09:15:00,4195.25,103.20000000000073,1.25
2024-10-11 09:15:00,4563.75,2,9128,closed,2024-10-16 09:15:00,4583.25,39.0,0.43
2024-11-26 09:15:00,4005.0,2,8010,closed,2024-11-27 09:15:00,4267.03,524.0599999999995,6.54
2024-12-06 09:15:00,4451.0,2,8902,closed,2024-12-12 09:15:00,4564.82,227.63999999999942,2.56
2024-12-12 09:15:00,4643.45,1,4643,closed,2024-12-13 09:15:00,4504.1465,-139.30349999999999,-3.0
2024-12-20 09:15:00,4269.0,2,8538,closed,2024-12-20 09:15:00,4174.3465,-189.3070000000007,-2.22
2024-12-26 09:15:00,4177.3,2,8355,open,,0.0,0.0,0.0
