EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-31 09:15:00,3811.2,2,7622,closed,2024-02-14 09:15:00,4059.2075,496.0150000000003,6.51
2024-03-05 09:15:00,4062.0,2,8124,closed,2024-03-14 09:15:00,4113.7699999999995,103.53999999999905,1.27
2024-03-27 09:15:00,3888.5,2,7777,closed,2024-04-15 09:15:00,3942.274,107.54799999999977,1.38
2024-05-02 09:15:00,3778.05,2,7556,closed,2024-05-16 09:15:00,3868.3599999999997,180.61999999999898,2.39
2024-05-30 09:15:00,3777.0,2,7554,closed,2024-05-31 09:15:00,3680.568,-192.86399999999958,-2.55
2024-06-03 09:15:00,3732.8,2,7466,closed,2024-06-04 09:15:00,3639.0035000000003,-187.59299999999985,-2.51
2024-07-30 09:15:00,4391.1,2,8782,closed,2024-08-02 09:15:00,4286.7210000000005,-208.7579999999998,-2.38
2024-09-02 09:15:00,4576.0,2,9152,closed,2024-09-04 09:15:00,4450.36,-251.28000000000065,-2.75
2024-09-03 09:15:00,4521.05,2,9042,closed,2024-09-18 09:15:00,4419.223,-203.65400000000045,-2.25
2024-09-10 09:15:00,4442.45,2,8885,closed,2024-09-18 09:15:00,4412.8695,-59.16100000000006,-0.67
2024-09-12 09:15:00,4510.25,1,4510,closed,2024-09-18 09:15:00,4410.59,-99.65999999999985,-2.21
2024-10-08 09:15:00,4272.6,2,8545,closed,2024-10-11 09:15:00,4166.15,-212.90000000000146,-2.49
2024-11-01 18:00:00,3989.85,2,7980,closed,2024-11-18 09:15:00,4107.271,234.84199999999964,2.94
2024-12-09 09:15:00,4430.45,2,8861,closed,2024-12-17 09:15:00,4360.053,-140.79399999999987,-1.59
2024-12-17 09:15:00,4410.0,2,8820,closed,2024-12-18 09:15:00,4299.961499999999,-220.07700000000114,-2.5
2024-12-19 09:15:00,4282.0,2,8564,closed,2024-12-20 09:15:00,4250.54,-62.92000000000007,-0.73
2024-12-23 09:15:00,4200.05,2,8400,closed,2024-12-31 09:15:00,4091.46,-217.1800000000003,-2.59
