EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-18 09:15:00,872.2,11,9594,closed,2024-01-18 09:15:00,851.9509999999999,-222.7390000000015,-2.32
2024-02-05 09:15:00,889.0,11,9779,closed,2024-02-07 09:15:00,870.672,-201.60799999999972,-2.06
2024-02-21 09:15:00,887.05,11,9758,closed,2024-02-28 09:15:00,913.74,293.5900000000006,3.01
2024-03-07 09:15:00,927.0,10,9270,closed,2024-03-12 09:15:00,944.78,177.79999999999973,1.92
2024-03-12 09:15:00,955.3,9,8598,closed,2024-03-12 09:15:00,938.8145,-148.36950000000002,-1.73
2024-04-02 09:15:00,984.75,10,9848,closed,2024-04-15 09:15:00,1037.8999999999999,531.4999999999986,5.4
2024-04-04 09:15:00,999.45,9,8995,closed,2024-04-15 09:15:00,1037.8999999999999,346.04999999999836,3.85
2024-04-23 09:15:00,1039.35,9,9354,closed,2024-04-26 09:15:00,1063.12,213.92999999999984,2.29
2024-05-16 09:15:00,1005.0,10,10050,closed,2024-05-23 09:15:00,1016.56,115.59999999999945,1.15
2024-06-07 09:15:00,1213.0,8,9704,closed,2024-06-10 09:15:00,1184.3215,-229.42799999999988,-2.36
2024-06-10 09:15:00,1198.0,7,8386,closed,2024-06-24 09:15:00,1226.08,196.5599999999995,2.34
2024-06-20 09:15:00,1237.85,7,8665,closed,2024-06-24 09:15:00,1222.782,-105.47599999999989,-1.22
2024-07-12 09:15:00,1386.0,7,9702,closed,2024-07-12 09:15:00,1354.12,-223.16000000000076,-2.3
2024-07-29 09:15:00,1439.25,6,8636,closed,2024-08-01 09:15:00,1435.018,-25.391999999999825,-0.29
2024-08-06 09:15:00,1428.7,7,10001,closed,2024-08-06 09:15:00,1420.9044999999999,-54.56850000000122,-0.55
2024-09-02 09:15:00,1737.9,5,8690,closed,2024-09-02 09:15:00,1697.985,-199.57500000000095,-2.3
2024-09-05 09:15:00,1686.0,5,8430,closed,2024-09-17 09:15:00,1716.512,152.55999999999972,1.81
2024-11-14 09:15:00,1545.0,6,9270,closed,2024-11-18 09:15:00,1549.1385,24.83100000000013,0.27
2024-11-26 09:15:00,1492.5,6,8955,closed,2024-12-05 09:15:00,1521.7359999999999,175.41599999999926,1.96
2024-11-28 09:15:00,1524.0,6,9144,closed,2024-12-05 09:15:00,1521.7359999999999,-13.584000000000742,-0.15
2024-12-03 09:15:00,1550.0,5,7750,closed,2024-12-05 09:15:00,1521.7359999999999,-141.32000000000062,-1.82
