,stock,type,entryTime,exitTime,entryPrice,exitPrice,quantity,entryCost,exitCost,status,pnl,profitpct
11,PERSISTENT,long,2024-01-31 15:21:00,2024-02-01T09:15:00.000000000,4174.8,4170.38,1,4174.8,4170.38,closed,-4.43,-0.106
42,PERSISTENT,long,2024-02-29 15:21:00,2024-03-01T10:57:00.000000000,4333.8,4319.91,1,4333.8,4319.91,closed,-13.89,-0.3204
63,PERSISTENT,long,2024-03-14 15:21:00,2024-03-15T09:15:00.000000000,4168.3,4132.01,1,4168.3,4132.01,closed,-36.29,-0.8706
189,PERSISTENT,long,2024-06-07 15:21:00,2024-06-10T09:16:00.000000000,3856.85,3849.12,1,3856.85,3849.12,closed,-7.73,-0.2004
214,PERSISTENT,long,2024-06-28 15:21:00,2024-07-01T09:15:00.000000000,4236.9,4242.15,1,4236.9,4242.15,closed,5.25,0.1239
226,PERSISTENT,long,2024-07-05 15:21:00,2024-07-08T09:39:00.000000000,4777.5,4737.1,1,4777.5,4737.1,closed,-40.4,-0.8456
301,PERSISTENT,long,2024-08-23 15:21:00,2024-08-26T11:20:00.000000000,4885.2,4994.25,1,4885.2,4994.25,closed,109.05,2.2323
353,PERSISTENT,long,2024-09-24 15:21:00,2024-09-25T09:33:00.000000000,5390.15,5346.0,1,5390.15,5346.0,closed,-44.15,-0.8191
373,PERSISTENT,long,2024-10-08 15:21:00,2024-10-09T15:00:00.000000000,5311.6,5328.18,1,5311.6,5328.18,closed,16.58,0.3121
