EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-04 09:15:00,267.55,37,9899,closed,2024-01-04 09:15:00,271.7055,153.75349999999855,1.55
2024-01-15 09:15:00,263.4,38,10009,closed,2024-01-15 09:15:00,262.3995,-38.01899999999955,-0.38
2024-01-16 09:15:00,263.0,38,9994,closed,2024-01-16 09:15:00,264.231,46.77799999999979,0.47
2024-01-20 09:15:00,266.6,37,9864,closed,2024-01-20 09:15:00,265.5675,-38.20250000000101,-0.39
2024-01-23 09:15:00,273.0,36,9828,closed,2024-01-23 09:15:00,270.27,-98.28000000000065,-1.0
2024-01-30 09:15:00,285.0,35,9975,closed,2024-01-30 09:15:00,289.8225,168.78749999999968,1.69
2024-02-01 09:15:00,290.65,34,9882,closed,2024-02-01 09:15:00,288.288,-80.30799999999886,-0.81
2024-02-08 09:15:00,297.0,33,9801,closed,2024-02-08 09:15:00,294.7725,-73.50750000000068,-0.75
2024-02-09 09:15:00,289.6,34,9846,closed,2024-02-09 09:15:00,287.0505,-86.68300000000079,-0.88
2024-02-19 09:15:00,258.65,38,9829,closed,2024-02-19 09:15:00,258.83549999999997,7.048999999999637,0.07
2024-02-26 09:15:00,263.6,37,9753,closed,2024-02-26 09:15:00,264.33,27.00999999999857,0.28
2024-02-27 09:15:00,261.85,38,9950,closed,2024-02-27 09:15:00,261.756,-3.5720000000019354,-0.04
2024-04-08 09:15:00,326.05,30,9782,closed,2024-04-08 09:15:00,323.631,-72.57000000000119,-0.74
2024-04-23 09:15:00,381.55,26,9920,closed,2024-04-23 09:15:00,377.883,-95.34200000000078,-0.96
2024-04-24 09:15:00,374.9,26,9747,closed,2024-04-24 09:15:00,373.923,-25.40199999999936,-0.26
2024-04-25 09:15:00,380.2,26,9885,closed,2024-04-25 09:15:00,381.99150000000003,46.57900000000109,0.47
2024-05-22 09:15:00,405.65,24,9736,closed,2024-05-22 09:15:00,411.246,134.3040000000001,1.38
2024-05-31 09:15:00,359.0,27,9693,closed,2024-05-31 09:15:00,359.964,26.027999999999963,0.27
2024-07-01 09:15:00,320.0,31,9920,closed,2024-07-01 09:15:00,322.54200000000003,78.80200000000093,0.79
2024-07-05 09:15:00,327.0,30,9810,closed,2024-07-05 09:15:00,324.027,-89.1900000000004,-0.91
2024-07-08 09:15:00,333.5,29,9672,closed,2024-07-08 09:15:00,331.452,-59.39200000000005,-0.61
2024-07-10 09:15:00,347.9,28,9741,closed,2024-07-10 09:15:00,344.421,-97.41199999999958,-1.0
2024-08-01 09:15:00,326.0,30,9780,closed,2024-08-01 09:15:00,325.512,-14.639999999999986,-0.15
2024-08-08 09:15:00,296.0,33,9768,closed,2024-08-08 09:15:00,293.238,-91.14600000000002,-0.93
2024-08-14 09:15:00,315.2,31,9771,closed,2024-08-14 09:15:00,314.127,-33.26299999999935,-0.34
2024-09-10 09:15:00,311.0,32,9952,closed,2024-09-10 09:15:00,313.038,65.21600000000035,0.66
2024-09-16 09:15:00,316.1,31,9799,closed,2024-09-16 09:15:00,315.117,-30.473000000000127,-0.31
2024-09-19 09:15:00,323.5,30,9705,closed,2024-09-19 09:15:00,323.73,6.900000000000546,0.07
2024-09-20 09:15:00,326.35,30,9790,closed,2024-09-20 09:15:00,327.987,49.110000000000014,0.5
2024-10-08 09:15:00,309.9,32,9917,closed,2024-10-08 09:15:00,306.801,-99.16799999999967,-1.0
2024-11-07 09:15:00,296.5,33,9784,closed,2024-11-07 09:15:00,296.01,-16.1700000000003,-0.17
2024-11-18 09:15:00,262.1,38,9960,closed,2024-11-18 09:15:00,263.241,43.35799999999858,0.44
2024-12-31 09:15:00,247.45,40,9898,closed,2024-12-31 09:15:00,246.51,-37.59999999999991,-0.38
