EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-03 09:15:00,1459.85,6,8759,closed,2024-01-10 09:15:00,1460.4824999999998,3.794999999999618,0.04
2024-02-12 09:15:00,1373.0,7,9611,closed,2024-02-15 09:15:00,1373.1775,1.2425000000000637,0.01
2024-02-15 09:15:00,1404.0,6,8424,closed,2024-02-15 09:15:00,1373.1775,-184.93499999999995,-2.2
2024-02-16 09:15:00,1348.05,7,9436,closed,2024-02-23 09:15:00,1309.1,-272.6500000000003,-2.89
2024-03-28 09:15:00,1475.0,6,8850,closed,2024-04-15 09:15:00,1613.5749999999998,831.4499999999989,9.39
2024-04-16 09:15:00,1645.0,6,9870,closed,2024-04-23 09:15:00,1607.3999999999999,-225.60000000000082,-2.29
2024-04-23 09:15:00,1641.15,5,8206,closed,2024-05-07 09:15:00,1666.205,125.27499999999918,1.53
2024-04-24 09:15:00,1625.0,5,8125,closed,2024-05-07 09:15:00,1666.205,206.02499999999964,2.54
2024-04-30 09:15:00,1706.95,4,6828,closed,2024-05-07 09:15:00,1666.205,-162.98000000000047,-2.39
2024-05-17 09:15:00,1708.9,5,8544,closed,2024-05-30 09:15:00,1674.85,-170.2500000000009,-1.99
2024-06-07 09:15:00,1756.6,5,8783,closed,2024-06-21 09:15:00,1714.75,-209.24999999999955,-2.38
2024-06-14 09:15:00,1792.7,5,8964,closed,2024-06-24 09:15:00,1711.8999999999999,-404.0000000000009,-4.51
2024-06-20 09:15:00,1744.05,4,6976,closed,2024-07-02 09:15:00,1764.0075,79.82999999999993,1.14
2024-06-21 09:15:00,1745.55,4,6982,closed,2024-07-02 09:15:00,1764.0075,73.82999999999993,1.06
2024-06-25 09:15:00,1741.0,4,6964,closed,2024-07-02 09:15:00,1764.0075,92.02999999999975,1.32
2024-07-12 09:15:00,1837.2,5,9186,closed,2024-07-23 09:15:00,1791.6525,-227.73750000000064,-2.48
2024-07-16 09:15:00,1832.0,4,7328,closed,2024-07-23 09:15:00,1791.6525,-161.39000000000033,-2.2
2024-08-12 09:15:00,1879.2,5,9396,closed,2024-08-14 09:15:00,1809.7024999999999,-347.48750000000086,-3.7
2024-08-26 09:15:00,1909.95,5,9550,closed,2024-09-20 09:15:00,1974.8125,324.3124999999998,3.4
2024-09-10 09:15:00,1993.0,4,7972,closed,2024-09-20 09:15:00,1974.8125,-72.75,-0.91
2024-09-12 09:15:00,1966.55,4,7866,closed,2024-09-20 09:15:00,1974.8125,33.05000000000018,0.42
2024-09-30 09:15:00,2051.0,4,8204,closed,2024-10-01 09:15:00,1961.75,-357.0,-4.35
2024-10-10 09:15:00,1942.35,5,9712,closed,2024-10-23 09:15:00,1896.6275,-228.61249999999927,-2.35
2024-10-18 09:15:00,1950.0,4,7800,closed,2024-11-05 09:15:00,1902.85,-188.60000000000036,-2.42
2024-10-24 09:15:00,1937.0,4,7748,closed,2024-11-05 09:15:00,1902.85,-136.60000000000036,-1.76
2024-10-29 09:15:00,1926.1,4,7704,closed,2024-11-05 09:15:00,1902.85,-93.0,-1.21
2024-11-14 09:15:00,1770.3,5,8852,closed,2024-12-24 09:15:00,2046.3,1380.0,15.59
