EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-18 09:15:00,872.2,11,9594,closed,2024-01-18 09:15:00,869.5169999999999,-29.51300000000117,-0.31
2024-02-05 09:15:00,889.0,11,9779,closed,2024-02-05 09:15:00,885.159,-42.25100000000009,-0.43
2024-02-21 09:15:00,887.05,11,9758,closed,2024-02-21 09:15:00,891.5445,49.43950000000018,0.51
2024-03-07 09:15:00,927.0,10,9270,closed,2024-03-07 09:15:00,937.0844999999999,100.84499999999935,1.09
2024-03-12 09:15:00,955.3,10,9553,closed,2024-03-12 09:15:00,958.1715,28.715000000000828,0.3
2024-04-02 09:15:00,984.75,10,9848,closed,2024-04-02 09:15:00,979.011,-57.39000000000033,-0.58
2024-04-04 09:15:00,999.45,10,9994,closed,2024-04-05 09:15:00,999.9,4.499999999999318,0.05
2024-04-23 09:15:00,1039.35,9,9354,closed,2024-04-23 09:15:00,1033.8075,-49.882500000000164,-0.53
2024-05-16 09:15:00,1005.0,9,9045,closed,2024-05-16 09:15:00,1001.8305,-28.525499999999738,-0.32
2024-06-07 09:15:00,1213.0,8,9704,closed,2024-06-07 09:15:00,1208.7405,-34.07599999999911,-0.35
2024-06-10 09:15:00,1198.0,8,9584,closed,2024-06-10 09:15:00,1192.653,-42.77599999999984,-0.45
2024-06-20 09:15:00,1237.85,8,9903,closed,2024-06-20 09:15:00,1239.2325,11.06000000000131,0.11
2024-07-12 09:15:00,1386.0,7,9702,closed,2024-07-12 09:15:00,1382.04,-27.720000000000255,-0.29
2024-07-29 09:15:00,1439.25,6,8636,closed,2024-07-29 09:15:00,1437.4305,-10.917000000000371,-0.13
2024-08-06 09:15:00,1428.7,6,8572,closed,2024-08-06 09:15:00,1443.1725,86.83499999999913,1.01
2024-09-02 09:15:00,1737.9,5,8690,closed,2024-09-02 09:15:00,1732.995,-24.525000000001,-0.28
2024-09-05 09:15:00,1686.0,5,8430,closed,2024-09-06 09:15:00,1698.642,63.210000000000264,0.75
2024-11-14 09:15:00,1545.0,6,9270,closed,2024-11-14 09:15:00,1543.7565,-7.46100000000024,-0.08
2024-11-26 09:15:00,1492.5,6,8955,closed,2024-11-26 09:15:00,1517.67,151.02000000000044,1.69
2024-11-28 09:15:00,1524.0,6,9144,closed,2024-11-28 09:15:00,1518.5114999999998,-32.93100000000095,-0.36
2024-12-03 09:15:00,1550.0,6,9300,closed,2024-12-03 09:15:00,1540.7369999999999,-55.578000000000884,-0.6
