EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-23 09:15:00,171.7,58,9959,closed,2024-01-23 09:15:00,169.98299999999998,-99.58600000000075,-1.0
2024-01-30 09:15:00,184.2,54,9947,closed,2024-01-30 09:15:00,186.07049999999998,101.0069999999996,1.02
2024-02-15 09:15:00,185.65,53,9839,closed,2024-02-15 09:15:00,186.5655,48.52149999999895,0.49
2024-02-19 09:15:00,174.8,57,9964,closed,2024-02-19 09:15:00,178.002,182.5139999999999,1.83
2024-03-13 09:15:00,161.8,61,9870,closed,2024-03-13 09:15:00,161.7165,-5.093500000000915,-0.05
2024-03-27 09:15:00,156.65,63,9869,closed,2024-03-27 09:15:00,156.2715,-23.845500000000158,-0.24
2024-04-15 09:15:00,173.85,57,9909,closed,2024-04-15 09:15:00,174.3885,30.694499999999948,0.31
2024-05-02 09:15:00,199.55,50,9978,closed,2024-05-02 09:15:00,199.089,-23.050000000000637,-0.23
2024-05-08 09:15:00,192.5,52,10010,closed,2024-05-08 09:15:00,190.6245,-97.52599999999939,-0.97
2024-05-13 09:15:00,195.05,51,9948,closed,2024-05-13 09:15:00,193.941,-56.55900000000045,-0.57
2024-05-17 09:15:00,199.4,50,9970,closed,2024-05-17 09:15:00,200.32649999999998,46.324999999998795,0.46
2024-06-18 09:15:00,249.75,40,9990,closed,2024-06-18 09:15:00,249.183,-22.68000000000029,-0.23
2024-06-24 09:15:00,235.35,42,9885,closed,2024-06-24 09:15:00,233.739,-67.66199999999958,-0.68
2024-07-08 09:15:00,248.75,40,9950,closed,2024-07-08 09:15:00,247.005,-69.80000000000018,-0.7
2024-07-09 09:15:00,245.15,40,9806,closed,2024-07-09 09:15:00,244.97549999999998,-6.980000000000928,-0.07
2024-07-10 09:15:00,244.75,40,9790,closed,2024-07-10 09:15:00,242.352,-95.91999999999985,-0.98
2024-07-11 09:15:00,246.7,40,9868,closed,2024-07-11 09:15:00,248.292,63.68000000000052,0.65
2024-07-12 09:15:00,245.95,40,9838,closed,2024-07-12 09:15:00,245.619,-13.239999999999554,-0.13
2024-07-22 09:15:00,239.7,41,9828,closed,2024-07-22 09:15:00,237.303,-98.27699999999965,-1.0
2024-07-23 09:15:00,238.55,41,9781,closed,2024-07-23 09:15:00,237.303,-51.12700000000058,-0.52
2024-08-08 09:15:00,244.65,40,9786,closed,2024-08-08 09:15:00,242.748,-76.08000000000061,-0.78
2024-08-14 09:15:00,237.4,41,9733,closed,2024-08-14 09:15:00,235.917,-60.80300000000017,-0.62
2024-08-16 09:15:00,236.25,42,9922,closed,2024-08-19 09:15:00,240.966,198.07200000000034,2.0
2024-09-03 09:15:00,243.25,41,9973,closed,2024-09-03 09:15:00,242.847,-16.522999999999655,-0.17
2024-09-13 09:15:00,247.0,40,9880,closed,2024-09-13 09:15:00,246.0645,-37.41999999999962,-0.38
2024-10-16 09:15:00,263.6,37,9753,closed,2024-10-16 09:15:00,263.34,-9.620000000001767,-0.1
2024-10-21 09:15:00,253.6,39,9890,closed,2024-10-21 09:15:00,251.559,-79.59899999999988,-0.8
2024-11-26 09:15:00,227.05,43,9763,closed,2024-11-26 09:15:00,229.58100000000002,108.83300000000025,1.11
2024-12-03 09:15:00,241.4,41,9897,closed,2024-12-03 09:15:00,238.986,-98.97400000000064,-1.0
2024-12-09 09:15:00,233.45,42,9805,closed,2024-12-09 09:15:00,231.51149999999998,-81.4170000000002,-0.83
2024-12-11 09:15:00,235.9,42,9908,closed,2024-12-11 09:15:00,234.8775,-42.945000000000334,-0.43
2024-12-20 09:15:00,220.25,45,9911,closed,2024-12-20 09:15:00,220.077,-7.785000000000082,-0.08
