EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-18 09:15:00,2250.0,4,9000,closed,2024-01-18 09:15:00,2252.3985000000002,9.59400000000096,0.11
2024-01-20 09:15:00,2201.0,4,8804,closed,2024-01-20 09:15:00,2203.6904999999997,10.761999999998807,0.12
2024-02-28 09:15:00,2126.0,4,8504,closed,2024-02-28 09:15:00,2108.2545,-70.98199999999997,-0.83
2024-02-29 09:15:00,2064.35,4,8257,closed,2024-02-29 09:15:00,2054.25,-40.399999999999636,-0.49
2024-03-12 09:15:00,2109.15,4,8437,closed,2024-03-12 09:15:00,2167.11,231.84000000000015,2.75
2024-03-14 09:15:00,2110.7,4,8443,closed,2024-03-14 09:15:00,2093.8005,-67.59799999999996,-0.8
2024-04-25 09:15:00,2130.8,4,8523,closed,2024-04-26 09:15:00,2135.6279999999997,19.31199999999808,0.23
2024-04-29 09:15:00,2244.0,4,8976,closed,2024-04-29 09:15:00,2235.42,-34.31999999999971,-0.38
2024-05-10 09:15:00,2453.5,4,9814,closed,2024-05-10 09:15:00,2434.3605,-76.5580000000009,-0.78
2024-05-14 09:15:00,2397.25,4,9589,closed,2024-05-14 09:15:00,2385.9,-45.399999999999636,-0.47
2024-05-29 09:15:00,2415.0,4,9660,closed,2024-05-29 09:15:00,2392.6814999999997,-89.27400000000125,-0.92
2024-06-12 09:15:00,2387.1,4,9548,closed,2024-06-12 09:15:00,2384.2664999999997,-11.334000000000742,-0.12
2024-06-25 09:15:00,2341.5,4,9366,closed,2024-06-25 09:15:00,2355.21,54.840000000000146,0.59
2024-06-28 09:15:00,2297.15,4,9189,closed,2024-06-28 09:15:00,2296.701,-1.7960000000002765,-0.02
2024-09-18 09:15:00,3149.0,3,9447,closed,2024-09-18 09:15:00,3135.4785,-40.5644999999995,-0.43
2024-09-23 09:15:00,3170.0,3,9510,closed,2024-09-23 09:15:00,3142.0620000000004,-83.81399999999894,-0.88
2024-10-22 09:15:00,3151.0,3,9453,closed,2024-10-22 09:15:00,3128.4,-67.79999999999973,-0.72
2024-10-28 09:15:00,2942.3,3,8827,closed,2024-10-28 09:15:00,2954.1105,35.43149999999878,0.4
2024-10-29 09:15:00,2959.6,3,8879,closed,2024-10-29 09:15:00,2948.1704999999997,-34.28850000000057,-0.39
2024-10-31 09:15:00,2996.65,3,8990,closed,2024-10-31 09:15:00,3055.4865,176.50949999999966,1.96
2024-11-05 09:15:00,3001.35,3,9004,closed,2024-11-05 09:15:00,3064.0995000000003,188.24850000000106,2.09
2024-11-08 09:15:00,2986.85,3,8961,closed,2024-11-08 09:15:00,2969.9505,-50.69849999999997,-0.57
2024-11-26 09:15:00,2990.0,3,8970,closed,2024-11-26 09:15:00,3010.5404999999996,61.62149999999883,0.69
2024-12-24 09:15:00,2818.75,3,8456,closed,2024-12-24 09:15:00,2790.5625,-84.5625,-1.0
