EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-02 09:15:00,121.25,82,9942,closed,2024-01-02 09:15:00,122.265,83.23000000000005,0.84
2024-01-09 09:15:00,129.8,77,9995,closed,2024-01-09 09:15:00,130.68,67.75999999999965,0.68
2024-01-15 09:15:00,134.45,74,9949,closed,2024-01-15 09:15:00,133.947,-37.22199999999896,-0.37
2024-01-20 09:15:00,134.95,74,9986,closed,2024-01-20 09:15:00,134.541,-30.265999999999394,-0.3
2024-02-13 09:15:00,132.0,75,9900,closed,2024-02-13 09:15:00,131.967,-2.474999999999028,-0.02
2024-02-22 09:15:00,138.65,72,9983,closed,2024-02-22 09:15:00,137.709,-67.75200000000018,-0.68
2024-02-23 09:15:00,139.2,71,9883,closed,2024-02-23 09:15:00,139.095,-7.4549999999992735,-0.08
2024-03-12 09:15:00,135.7,73,9906,closed,2024-03-12 09:15:00,135.135,-41.244999999999834,-0.42
2024-03-22 09:15:00,134.5,74,9953,closed,2024-03-22 09:15:00,134.2935,-15.281000000000404,-0.15
2024-04-08 09:15:00,142.05,70,9944,closed,2024-04-08 09:15:00,142.01549999999997,-2.4150000000025784,-0.02
2024-04-16 09:15:00,136.95,72,9860,closed,2024-04-16 09:15:00,135.5805,-98.60399999999913,-1.0
2024-04-23 09:15:00,136.25,73,9946,closed,2024-04-23 09:15:00,134.9865,-92.23549999999952,-0.93
2024-05-17 09:15:00,142.85,69,9857,closed,2024-05-17 09:15:00,143.649,55.131000000000455,0.56
2024-05-27 09:15:00,145.4,68,9887,closed,2024-05-27 09:15:00,144.7875,-41.65000000000077,-0.42
2024-06-11 09:15:00,144.4,69,9964,closed,2024-06-11 09:15:00,144.58950000000002,13.075500000000659,0.13
2024-06-19 09:15:00,145.4,68,9887,closed,2024-06-19 09:15:00,143.946,-98.87200000000053,-1.0
2024-06-21 09:15:00,147.94,67,9912,closed,2024-06-21 09:15:00,150.975,203.34499999999977,2.05
2024-07-05 09:15:00,146.63,68,9971,closed,2024-07-05 09:15:00,148.7475,143.99000000000046,1.44
2024-07-15 09:15:00,149.35,66,9857,closed,2024-07-15 09:15:00,147.85649999999998,-98.57100000000077,-1.0
2024-07-25 09:15:00,147.99,67,9915,closed,2024-07-25 09:15:00,146.5101,-99.153300000001,-1.0
2024-07-26 09:15:00,147.95,67,9913,closed,2024-07-26 09:15:00,146.4705,-99.1265000000001,-1.0
2024-08-06 09:15:00,140.9,70,9863,closed,2024-08-06 09:15:00,141.1344,16.40799999999956,0.17
2024-08-20 09:15:00,121.39,82,9954,closed,2024-08-20 09:15:00,121.35419999999999,-2.9356000000007327,-0.03
2024-09-17 09:15:00,132.15,75,9911,closed,2024-09-17 09:15:00,131.4819,-50.10750000000073,-0.51
2024-09-20 09:15:00,126.88,78,9897,closed,2024-09-20 09:15:00,126.9675,6.825000000000443,0.07
2024-09-27 09:15:00,122.0,81,9882,closed,2024-09-27 09:15:00,122.265,21.465000000000046,0.22
2024-10-03 09:15:00,119.41,83,9911,closed,2024-10-03 09:15:00,119.1564,-21.048799999999304,-0.21
2024-10-17 09:15:00,124.5,80,9960,closed,2024-10-17 09:15:00,123.7797,-57.62399999999957,-0.58
2024-10-18 09:15:00,125.01,79,9876,closed,2024-10-18 09:15:00,124.23509999999999,-61.21710000000131,-0.62
2024-10-23 09:15:00,115.11,86,9899,closed,2024-10-23 09:15:00,115.2063,8.281799999999947,0.08
2024-11-01 18:00:00,118.4,84,9946,closed,2024-11-01 18:00:00,118.4931,7.820399999999381,0.08
2024-11-08 09:15:00,119.39,83,9909,closed,2024-11-08 09:15:00,118.1961,-99.09369999999994,-1.0
2024-11-18 09:15:00,123.0,80,9840,closed,2024-11-18 09:15:00,122.16600000000001,-66.71999999999912,-0.68
2024-12-17 09:15:00,149.98,66,9899,closed,2024-12-17 09:15:00,149.91570000000002,-4.243799999998316,-0.04
