EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-05 09:15:00,2365.0,4,9460,closed,2024-01-08 09:15:00,2307.1699999999996,-231.32000000000153,-2.45
2024-01-11 09:15:00,2300.0,4,9200,closed,2024-01-17 09:15:00,2220.1024999999995,-319.59000000000196,-3.47
2024-03-13 09:15:00,1909.15,5,9546,closed,2024-03-13 09:15:00,1823.5249999999999,-428.12500000000114,-4.48
2024-03-18 09:15:00,1881.05,5,9405,closed,2024-04-12 09:15:00,1955.955,374.52499999999986,3.98
2024-04-03 09:15:00,2028.05,4,8112,closed,2024-04-12 09:15:00,1955.955,-288.3800000000001,-3.55
2024-04-18 09:15:00,1984.0,4,7936,closed,2024-04-25 09:15:00,1888.9325,-380.27000000000044,-4.79
2024-05-10 09:15:00,1737.15,5,8686,closed,2024-05-30 09:15:00,1763.485,131.67499999999905,1.52
2024-05-18 09:15:00,1817.4,4,7270,closed,2024-05-30 09:15:00,1763.485,-215.66000000000076,-2.97
2024-05-22 09:15:00,1847.8,4,7391,closed,2024-05-30 09:15:00,1763.485,-337.2600000000002,-4.56
2024-06-12 09:15:00,1895.0,5,9475,closed,2024-06-21 09:15:00,1816.9225,-390.3875000000005,-4.12
2024-06-18 09:15:00,1895.0,4,7580,closed,2024-06-21 09:15:00,1804.05,-363.8000000000002,-4.8
2024-06-24 09:15:00,1817.25,5,9086,closed,2024-07-19 09:15:00,1862.0,223.75,2.46
2024-07-12 09:15:00,1879.8,4,7519,closed,2024-07-19 09:15:00,1862.0,-71.19999999999982,-0.95
2024-07-18 09:15:00,1915.9,4,7664,closed,2024-07-19 09:15:00,1846.8,-276.40000000000055,-3.61
2024-08-29 09:15:00,1824.6,5,9123,closed,2024-09-09 09:15:00,1848.5575,119.78749999999991,1.31
2024-09-04 09:15:00,1907.4,4,7630,closed,2024-09-09 09:15:00,1848.5575,-235.3700000000008,-3.08
2024-09-05 09:15:00,1927.0,4,7708,closed,2024-09-09 09:15:00,1848.5575,-313.77000000000044,-4.07
2024-09-10 09:15:00,1887.35,5,9437,closed,2024-09-17 09:15:00,1821.53,-329.0999999999997,-3.49
2024-09-11 09:15:00,1887.4,4,7550,closed,2024-09-17 09:15:00,1821.53,-263.4800000000005,-3.49
2024-09-16 09:15:00,1913.3,4,7653,closed,2024-09-17 09:15:00,1821.53,-367.0799999999999,-4.8
2024-09-18 09:15:00,1822.0,5,9110,closed,2024-10-07 09:15:00,1883.8025,309.01250000000005,3.39
2024-09-26 09:15:00,1918.45,4,7674,closed,2024-10-07 09:15:00,1883.8025,-138.59000000000015,-1.81
2024-09-30 09:15:00,1904.95,4,7620,closed,2024-10-07 09:15:00,1882.8999999999999,-88.20000000000073,-1.16
2024-11-19 09:15:00,1700.65,5,8503,closed,2024-12-13 09:15:00,1875.87,876.099999999999,10.3
2024-12-02 09:15:00,1850.0,4,7400,closed,2024-12-13 09:15:00,1875.87,103.47999999999956,1.4
2024-12-20 09:15:00,1851.9,5,9260,closed,2024-12-23 09:15:00,1769.755,-410.7249999999999,-4.44
2024-12-23 09:15:00,1785.5,4,7142,open,,0.0,0.0,0.0
