EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-05 09:15:00,1865.5,5,9328,closed,2024-01-17 09:15:00,1776.405,-445.47500000000014,-4.78
2024-01-29 09:15:00,1785.3,5,8926,closed,2024-02-08 09:15:00,1757.5,-138.99999999999977,-1.56
2024-03-18 09:15:00,1737.4,5,8687,closed,2024-04-04 09:15:00,1726.7675,-53.16250000000082,-0.61
2024-05-03 09:15:00,1583.0,6,9498,closed,2024-06-04 09:15:00,1651.9074999999998,413.4449999999988,4.35
2024-05-07 09:15:00,1628.7,5,8144,closed,2024-06-04 09:15:00,1651.9074999999998,116.03749999999877,1.42
2024-06-03 09:15:00,1721.45,4,6886,closed,2024-06-04 09:15:00,1651.9074999999998,-278.170000000001,-4.04
2024-06-13 09:15:00,1731.4,5,8657,closed,2024-07-02 09:15:00,1755.5525,120.76249999999959,1.39
2024-09-23 09:15:00,1914.95,5,9575,closed,2024-09-30 09:15:00,1844.8999999999999,-350.2500000000009,-3.66
2024-11-01 18:00:00,1739.6,5,8698,closed,2024-11-13 09:15:00,1680.0275,-297.86249999999995,-3.42
2024-12-13 09:15:00,1758.35,5,8792,open,,0.0,0.0,0.0
2024-12-23 09:15:00,1747.5,5,8738,open,,0.0,0.0,0.0
