EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-09 09:15:00,714.75,13,9292,closed,2024-01-18 09:15:00,688.2275,-344.7925000000005,-3.71
2024-01-12 09:15:00,708.05,12,8497,closed,2024-01-18 09:15:00,688.2275,-237.8699999999999,-2.8
2024-01-15 09:15:00,704.35,11,7748,closed,2024-01-18 09:15:00,688.2275,-177.34750000000065,-2.29
2024-01-19 09:15:00,714.45,13,9288,closed,2024-02-09 09:15:00,779.9025,850.8824999999998,9.16
2024-01-23 09:15:00,706.6,12,8479,closed,2024-02-09 09:15:00,779.9025,879.6300000000001,10.37
2024-02-05 09:15:00,762.0,10,7620,closed,2024-02-09 09:15:00,779.9025,179.02500000000032,2.35
2024-02-08 09:15:00,795.45,9,7159,closed,2024-02-09 09:15:00,779.9025,-139.92750000000012,-1.95
2024-02-16 09:15:00,885.65,11,9742,closed,2024-03-13 09:15:00,964.7249999999999,869.8249999999992,8.93
2024-02-22 09:15:00,896.0,10,8960,closed,2024-03-13 09:15:00,964.7249999999999,687.2499999999991,7.67
2024-02-27 09:15:00,947.0,8,7576,closed,2024-03-13 09:15:00,964.7249999999999,141.79999999999927,1.87
2024-02-29 09:15:00,934.45,7,6541,closed,2024-03-13 09:15:00,964.7249999999999,211.92499999999905,3.24
2024-03-18 09:15:00,983.9,10,9839,closed,2024-03-20 09:15:00,959.405,-244.95000000000005,-2.49
2024-03-28 09:15:00,993.0,10,9930,closed,2024-04-04 09:15:00,980.115,-128.8499999999999,-1.3
2024-04-01 09:15:00,1024.95,9,9225,closed,2024-04-04 09:15:00,980.115,-403.5150000000003,-4.37
2024-05-02 09:15:00,959.9,10,9599,closed,2024-05-07 09:15:00,981.3499999999999,214.49999999999932,2.23
2024-06-25 09:15:00,1080.35,9,9723,closed,2024-07-19 09:15:00,1142.85,562.5,5.79
2024-07-09 09:15:00,1159.0,7,8113,closed,2024-07-19 09:15:00,1142.85,-113.05000000000064,-1.39
2024-07-11 09:15:00,1203.0,7,8421,closed,2024-07-19 09:15:00,1142.85,-421.05000000000064,-5.0
2024-07-12 09:15:00,1171.0,6,7026,closed,2024-07-19 09:15:00,1139.0025,-191.98499999999967,-2.73
2024-08-01 09:15:00,1260.05,8,10080,closed,2024-08-12 09:15:00,1258.0849999999998,-15.720000000001164,-0.16
2024-08-08 09:15:00,1281.0,7,8967,closed,2024-08-12 09:15:00,1258.0849999999998,-160.40500000000134,-1.79
2024-08-19 09:15:00,1197.95,8,9584,closed,2024-08-26 09:15:00,1159.0,-311.60000000000036,-3.25
2024-09-06 09:15:00,1118.85,9,10070,closed,2024-09-18 09:15:00,1078.3449999999998,-364.545000000001,-3.62
2024-09-09 09:15:00,1100.0,8,8800,closed,2024-09-18 09:15:00,1078.3449999999998,-173.2400000000016,-1.97
2024-09-11 09:15:00,1119.3,7,7835,closed,2024-09-18 09:15:00,1078.3449999999998,-286.6850000000011,-3.66
2024-09-20 09:15:00,1054.1,9,9487,closed,2024-10-16 09:15:00,1034.4074999999998,-177.23250000000098,-1.87
2024-10-03 09:15:00,1087.25,8,8698,closed,2024-10-16 09:15:00,1032.8875,-434.89999999999964,-5.0
2024-10-09 09:15:00,1054.9,7,7384,closed,2024-10-16 09:15:00,1018.1624999999999,-257.1625000000013,-3.48
2024-10-22 09:15:00,1012.0,9,9108,closed,2024-11-08 09:15:00,965.9599999999999,-414.3600000000007,-4.55
2024-10-28 09:15:00,990.6,9,8915,closed,2024-11-08 09:15:00,965.9599999999999,-221.7600000000009,-2.49
2024-11-01 18:00:00,1009.25,8,8074,closed,2024-11-11 09:15:00,963.2049999999999,-368.3600000000006,-4.56
2024-11-07 09:15:00,1000.85,7,7006,closed,2024-11-12 09:15:00,950.9025,-349.63249999999994,-4.99
2024-11-25 09:15:00,955.15,10,9552,open,,0.0,0.0,0.0
2024-12-11 09:15:00,977.95,9,8802,open,,0.0,0.0,0.0
2024-12-31 09:15:00,960.1,8,7681,open,,0.0,0.0,0.0
