EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-02 09:15:00,878.0,11,9658,closed,2024-01-18 09:15:00,836.0,-462.0,-4.78
2024-01-03 09:15:00,860.0,10,8600,closed,2024-01-18 09:15:00,836.0,-240.0,-2.79
2024-01-05 09:15:00,864.3,9,7779,closed,2024-01-18 09:15:00,836.0,-254.6999999999996,-3.27
2024-02-08 09:15:00,766.9,12,9203,closed,2024-02-09 09:15:00,729.9325,-443.6099999999997,-4.82
2024-02-23 09:15:00,755.0,13,9815,closed,2024-02-27 09:15:00,731.4525,-306.1175000000002,-3.12
2024-02-26 09:15:00,758.0,11,8338,closed,2024-03-06 09:15:00,725.5625,-356.8125,-4.28
2024-02-28 09:15:00,736.5,12,8838,closed,2024-03-06 09:15:00,725.5625,-131.25,-1.49
2024-03-20 09:15:00,692.7,14,9698,closed,2024-03-27 09:15:00,665.475,-381.1500000000003,-3.93
2024-03-28 09:15:00,666.95,14,9337,closed,2024-04-12 09:15:00,790.8275,1734.2849999999992,18.57
2024-04-22 09:15:00,784.9,12,9419,closed,2024-04-23 09:15:00,987.05,2425.7999999999997,25.75
2024-05-13 09:15:00,1124.95,9,10125,closed,2024-05-15 09:15:00,1159.0,306.4499999999996,3.03
2024-05-14 09:15:00,1216.95,7,8519,closed,2024-05-15 09:15:00,1159.0,-405.6500000000003,-4.76
2024-05-22 09:15:00,1161.9,8,9295,closed,2024-05-27 09:15:00,1139.3349999999998,-180.52000000000226,-1.94
2024-06-07 09:15:00,1165.9,8,9327,closed,2024-06-12 09:15:00,1343.3,1419.199999999999,15.22
2024-06-19 09:15:00,1385.0,7,9695,closed,2024-06-20 09:15:00,1406.0,147.0,1.52
2024-07-10 09:15:00,1380.05,7,9660,closed,2024-07-10 09:15:00,1323.35,-396.9000000000003,-4.11
2024-07-16 09:15:00,1435.0,7,10045,closed,2024-07-19 09:15:00,1395.1699999999998,-278.8100000000011,-2.78
2024-07-30 09:15:00,1292.95,7,9051,closed,2024-07-31 09:15:00,1248.7749999999999,-309.2250000000013,-3.42
2024-08-12 09:15:00,1195.0,8,9560,closed,2024-08-13 09:15:00,1212.6275,141.02000000000044,1.48
2024-08-13 09:15:00,1254.7,7,8783,closed,2024-08-13 09:15:00,1212.6275,-294.50749999999994,-3.35
2024-08-14 09:15:00,1209.0,8,9672,closed,2024-08-27 09:15:00,1254.0,360.0,3.72
2024-08-16 09:15:00,1214.4,7,8501,closed,2024-08-27 09:15:00,1254.0,277.19999999999936,3.26
2024-09-02 09:15:00,1340.0,7,9380,closed,2024-09-04 09:15:00,1300.55,-276.1500000000003,-2.94
2024-09-06 09:15:00,1337.95,7,9366,closed,2024-09-09 09:15:00,1281.55,-394.80000000000064,-4.22
2024-09-20 09:15:00,1243.05,8,9944,closed,2024-09-26 09:15:00,1220.655,-179.15999999999985,-1.8
2024-09-30 09:15:00,1215.0,8,9720,closed,2024-10-03 09:15:00,1158.05,-455.60000000000036,-4.69
2024-10-30 09:15:00,1243.8,8,9950,closed,2024-11-05 09:15:00,1312.2824999999998,547.8599999999988,5.51
2024-11-08 09:15:00,1378.0,7,9646,closed,2024-11-08 09:15:00,1386.905,62.33499999999981,0.65
2024-12-12 09:15:00,1324.9,7,9274,closed,2024-12-18 09:15:00,1275.4699999999998,-346.01000000000204,-3.73
2024-12-31 09:15:00,1165.0,8,9320,open,,0.0,0.0,0.0
