EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-31 09:15:00,3811.2,2,7622,closed,2024-02-22 09:15:00,3975.5125,328.625,4.31
2024-03-05 09:15:00,4062.0,2,8124,closed,2024-03-19 09:15:00,4042.0125,-39.975000000000364,-0.49
2024-03-27 09:15:00,3888.5,2,7777,closed,2024-04-18 09:15:00,3860.99,-55.02000000000044,-0.71
2024-05-02 09:15:00,3778.05,2,7556,closed,2024-05-30 09:15:00,3788.6,21.099999999999454,0.28
2024-05-30 09:15:00,3777.0,2,7554,closed,2024-06-04 09:15:00,3604.68,-344.6400000000003,-4.56
2024-06-03 09:15:00,3732.8,2,7466,closed,2024-08-05 09:15:00,4209.45,953.2999999999993,12.77
2024-07-30 09:15:00,4391.1,2,8782,closed,2024-08-05 09:15:00,4198.335,-385.53000000000065,-4.39
2024-09-02 09:15:00,4576.0,2,9152,closed,2024-09-18 09:15:00,4358.599999999999,-434.8000000000011,-4.75
2024-09-03 09:15:00,4521.05,2,9042,closed,2024-09-18 09:15:00,4328.105,-385.89000000000124,-4.27
2024-09-10 09:15:00,4442.45,1,4442,closed,2024-09-18 09:15:00,4321.8825,-120.56750000000011,-2.71
2024-09-12 09:15:00,4510.25,1,4510,closed,2024-09-19 09:15:00,4319.65,-190.60000000000036,-4.23
2024-10-08 09:15:00,4272.6,2,8545,closed,2024-10-16 09:15:00,4080.25,-384.7000000000007,-4.5
2024-11-01 18:00:00,3989.85,2,7980,closed,2024-11-18 09:15:00,4022.585,65.47000000000025,0.82
2024-12-09 09:15:00,4430.45,2,8861,closed,2024-12-19 09:15:00,4270.155,-320.59000000000015,-3.62
2024-12-17 09:15:00,4410.0,2,8820,closed,2024-12-20 09:15:00,4211.3025,-397.39500000000044,-4.51
2024-12-19 09:15:00,4282.0,1,4282,closed,2024-12-20 09:15:00,4162.9,-119.10000000000036,-2.78
2024-12-23 09:15:00,4200.05,2,8400,open,,0.0,0.0,0.0
