EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-01-18 09:15:00,2325.4,4,9302,closed,2024-01-23 09:15:00,2287.0775,-153.29000000000087,-1.65
2024-01-19 09:15:00,2300.0,3,6900,closed,2024-01-23 09:15:00,2287.0775,-38.76750000000038,-0.56
2024-01-20 09:15:00,2361.2,3,7084,closed,2024-01-23 09:15:00,2267.7925,-280.2224999999994,-3.96
2024-01-30 09:15:00,2250.0,4,9000,closed,2024-02-01 09:15:00,2240.0525,-39.79000000000087,-0.44
2024-02-12 09:15:00,2216.0,4,8864,closed,2024-02-27 09:15:00,2259.1,172.39999999999964,1.94
2024-02-29 09:15:00,2190.55,4,8762,closed,2024-03-12 09:15:00,2137.5,-212.20000000000073,-2.42
2024-03-02 09:15:00,2221.25,4,8885,closed,2024-03-12 09:15:00,2137.5,-335.0,-3.77
2024-03-18 09:15:00,2106.45,4,8426,closed,2024-04-19 09:15:00,2246.75,561.2000000000007,6.66
2024-03-26 09:15:00,2154.2,4,8617,closed,2024-04-19 09:15:00,2246.75,370.2000000000007,4.3
2024-03-27 09:15:00,2148.9,3,6447,closed,2024-04-19 09:15:00,2246.75,293.5499999999997,4.55
2024-04-08 09:15:00,2225.0,3,6675,closed,2024-04-19 09:15:00,2246.75,65.25,0.98
2024-04-09 09:15:00,2212.95,3,6639,closed,2024-04-19 09:15:00,2246.75,101.40000000000055,1.53
2024-04-15 09:15:00,2289.95,2,4580,closed,2024-04-19 09:15:00,2246.75,-86.39999999999964,-1.89
2024-04-23 09:15:00,2311.3,4,9245,closed,2024-05-07 09:15:00,2488.81,710.039999999999,7.68
2024-05-22 09:15:00,2540.0,3,7620,closed,2024-05-23 09:15:00,2427.25,-338.25,-4.44
2024-06-10 09:15:00,2285.0,4,9140,closed,2024-06-24 09:15:00,2513.7,914.7999999999993,10.01
2024-06-26 09:15:00,2461.0,4,9844,closed,2024-08-05 09:15:00,3010.5499999999997,2198.199999999999,22.33
2024-07-02 09:15:00,2645.0,3,7935,closed,2024-08-05 09:15:00,3010.5499999999997,1096.6499999999992,13.82
2024-08-02 09:15:00,3060.0,2,6120,closed,2024-08-05 09:15:00,2972.5499999999997,-174.90000000000055,-2.86
2024-08-21 09:15:00,2889.55,3,8669,closed,2024-08-23 09:15:00,2939.0625,148.53749999999945,1.71
2024-08-30 09:15:00,2885.0,3,8655,closed,2024-09-18 09:15:00,2872.61,-37.16999999999962,-0.43
2024-09-02 09:15:00,2926.45,3,8779,closed,2024-09-18 09:15:00,2872.61,-161.51999999999907,-1.84
2024-09-10 09:15:00,2972.6,2,5945,closed,2024-09-19 09:15:00,2838.6,-268.0,-4.51
2024-09-13 09:15:00,2930.05,2,5860,closed,2024-09-19 09:15:00,2820.7875,-218.52500000000055,-3.73
2024-09-17 09:15:00,2925.0,2,5850,closed,2024-09-26 09:15:00,2798.605,-252.78999999999996,-4.32
2024-09-30 09:15:00,2899.0,3,8697,closed,2024-10-04 09:15:00,2837.555,-184.3350000000005,-2.12
2024-10-18 09:15:00,2850.05,3,8550,closed,2024-10-22 09:15:00,2734.005,-348.1350000000002,-4.07
2024-11-12 09:15:00,2628.0,3,7884,closed,2024-11-13 09:15:00,2521.585,-319.2449999999999,-4.05
2024-12-10 09:15:00,2686.85,3,8061,closed,2024-12-19 09:15:00,2611.36,-226.46999999999935,-2.81
2024-12-30 09:15:00,2579.75,3,7739,open,,0.0,0.0,0.0
