EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-02-06 09:15:00,1781.0,5,8905,closed,2024-02-12 09:15:00,1733.8925,-235.53750000000036,-2.65
2024-02-09 09:15:00,1770.0,5,8850,closed,2024-02-12 09:15:00,1733.8925,-180.53750000000036,-2.04
2024-02-15 09:15:00,1734.0,5,8670,closed,2024-02-27 09:15:00,1688.9574999999998,-225.21250000000123,-2.6
2024-02-26 09:15:00,1714.95,5,8575,closed,2024-04-26 09:15:00,2000.6999999999998,1428.7499999999989,16.66
2024-02-27 09:15:00,1714.4,4,6858,closed,2024-04-26 09:15:00,2000.6999999999998,1145.199999999999,16.7
2024-02-28 09:15:00,1693.95,4,6776,closed,2024-04-26 09:15:00,2000.6999999999998,1226.999999999999,18.11
2024-03-05 09:15:00,1713.1,4,6852,closed,2024-04-26 09:15:00,2000.6999999999998,1150.3999999999996,16.79
2024-03-12 09:15:00,1715.0,4,6860,closed,2024-04-26 09:15:00,2000.6999999999998,1142.7999999999993,16.66
2024-03-14 09:15:00,1687.85,3,5064,closed,2024-04-26 09:15:00,2000.6999999999998,938.5499999999997,18.54
2024-03-15 09:15:00,1722.55,3,5168,closed,2024-04-26 09:15:00,2000.6999999999998,834.4499999999996,16.15
2024-03-21 09:15:00,1719.7,3,5159,closed,2024-04-26 09:15:00,2000.6999999999998,842.9999999999993,16.34
2024-04-02 09:15:00,1774.0,2,3548,closed,2024-04-26 09:15:00,2000.6999999999998,453.39999999999964,12.78
2024-04-08 09:15:00,1812.35,2,3625,closed,2024-04-26 09:15:00,2000.6999999999998,376.6999999999998,10.39
2024-04-18 09:15:00,1864.5,2,3729,closed,2024-04-26 09:15:00,2000.6999999999998,272.39999999999964,7.3
2024-04-19 09:15:00,1839.9,2,3680,closed,2024-04-26 09:15:00,2000.6999999999998,321.59999999999945,8.74
2024-04-23 09:15:00,1847.05,1,1847,closed,2024-04-26 09:15:00,2000.6999999999998,153.64999999999986,8.32
2024-05-07 09:15:00,2000.0,5,10000,closed,2024-05-09 09:15:00,1937.43,-312.8499999999997,-3.13
2024-05-08 09:15:00,1960.0,5,9800,closed,2024-05-09 09:15:00,1937.43,-112.84999999999968,-1.15
2024-05-16 09:15:00,1887.55,5,9438,closed,2024-05-22 09:15:00,1847.655,-199.4749999999999,-2.11
2024-05-17 09:15:00,1906.15,5,9531,closed,2024-05-22 09:15:00,1847.655,-292.4750000000006,-3.07
2024-06-03 09:15:00,1890.5,5,9452,closed,2024-06-06 09:15:00,1966.5,380.0,4.02
2024-06-06 09:15:00,2019.95,4,8080,closed,2024-06-19 09:15:00,2073.3275,213.5099999999993,2.64
2024-06-13 09:15:00,2129.6,4,8518,closed,2024-06-25 09:15:00,2035.2324999999998,-377.47000000000025,-4.43
2024-06-14 09:15:00,2131.05,4,8524,closed,2024-06-25 09:15:00,2027.87,-412.72000000000116,-4.84
2024-06-19 09:15:00,2104.1,3,6312,closed,2024-06-25 09:15:00,2017.1825,-260.75250000000005,-4.13
2024-06-24 09:15:00,2069.0,4,8276,closed,2024-06-26 09:15:00,1987.6374999999998,-325.4500000000007,-3.93
2024-07-03 09:15:00,2050.0,5,10250,closed,2024-07-15 09:15:00,2027.0149999999996,-114.92500000000177,-1.12
2024-07-11 09:15:00,2110.0,4,8440,closed,2024-07-19 09:15:00,2029.6274999999998,-321.4900000000007,-3.81
