EntryTimeStamp,EntryPrice,Quantity,TotalCost,Status,ExitTimeStamp,ExitPrice,Profit/Loss,Profit/LossPercentage
2024-03-06 09:15:00,3196.9,3,9591,closed,2024-03-06 09:15:00,3164.931,-95.90700000000015,-1.0
2024-04-08 09:15:00,3548.0,2,7096,closed,2024-04-08 09:15:00,3512.52,-70.96000000000004,-1.0
2024-04-25 09:15:00,3739.95,2,7480,closed,2024-04-26 09:15:00,3842.5860000000002,205.27200000000084,2.74
2024-05-08 09:15:00,3964.0,2,7928,closed,2024-05-08 09:15:00,3939.4575,-49.085000000000036,-0.62
2024-05-13 09:15:00,4006.1,2,8012,closed,2024-05-13 09:15:00,4019.4,26.600000000000364,0.33
2024-07-02 09:15:00,4234.95,2,8470,closed,2024-07-02 09:15:00,4240.269,10.63800000000083,0.13
2024-07-09 09:15:00,4240.0,2,8480,closed,2024-07-10 09:15:00,4275.81,71.6200000000008,0.84
2024-07-11 09:15:00,4295.0,2,8590,closed,2024-07-12 09:15:00,4325.210999999999,60.42199999999866,0.7
2024-07-25 09:15:00,4350.0,2,8700,closed,2024-07-25 09:15:00,4422.973499999999,145.9469999999983,1.68
2024-08-14 09:15:00,4239.0,2,8478,closed,2024-08-14 09:15:00,4216.41,-45.18000000000029,-0.53
2024-08-19 09:15:00,4299.8,2,8600,closed,2024-08-19 09:15:00,4281.651,-36.298000000000684,-0.42
2024-11-01 18:00:00,4050.0,2,8100,closed,2024-11-01 18:00:00,4058.703,17.40599999999995,0.21
2024-12-23 09:15:00,4468.95,2,8938,closed,2024-12-23 09:15:00,4439.655,-58.590000000000146,-0.66
2024-12-31 09:15:00,4594.0,2,9188,closed,2024-12-31 09:15:00,4583.402999999999,-21.194000000001324,-0.23
